"beach_name","measurement_timestamp","water_temperature","turbidity","transducer_depth","wave_height","wave_period","battery_life","measurement_timestamp_label","measurement_id"
"Ohio Street Beach","2023-09-14T19:00:00.000","-100000","-100000",,"0.15","4.4","13.4","09/14/2023 7:00 PM","OhioStreetBeach202309141900"
"Ohio Street Beach","2023-09-14T18:00:00.000","-100000","-100000",,"0.14","4.6","13.3","09/14/2023 6:00 PM","OhioStreetBeach202309141800"
"Ohio Street Beach","2023-09-14T17:00:00.000","-100000","-100000",,"0.17","4.6","11.9","09/14/2023 5:00 PM","OhioStreetBeach202309141700"
"Ohio Street Beach","2023-09-14T16:00:00.000","-100000","-100000",,"0.15","4.6","11.8","09/14/2023 4:00 PM","OhioStreetBeach202309141600"
"Ohio Street Beach","2023-09-14T15:00:00.000","-100000","-100000",,"0.13","4.7","11.9","09/14/2023 3:00 PM","OhioStreetBeach202309141500"
"Ohio Street Beach","2023-09-14T14:00:00.000","-100000","-100000",,"0.13","5.1","11.9","09/14/2023 2:00 PM","OhioStreetBeach202309141400"
"Ohio Street Beach","2023-09-14T13:00:00.000","-100000","-100000",,"0.15","4.9","12.4","09/14/2023 1:00 PM","OhioStreetBeach202309141300"
"Ohio Street Beach","2023-09-14T12:00:00.000","-100000","-100000",,"0.15","4.7","12","09/14/2023 12:00 PM","OhioStreetBeach202309141200"
"Ohio Street Beach","2023-09-14T11:00:00.000","-100000","-100000",,"0.16","5.1","11.9","09/14/2023 11:00 AM","OhioStreetBeach202309141100"
"Ohio Street Beach","2023-09-14T10:00:00.000","-100000","-100000",,"0.17","5.1","12.4","09/14/2023 10:00 AM","OhioStreetBeach202309141000"
"Ohio Street Beach","2023-09-14T09:00:00.000","-100000","-100000",,"0.16","4.7","14.5","09/14/2023 9:00 AM","OhioStreetBeach202309140900"
"Ohio Street Beach","2023-09-14T08:00:00.000","-100000","-100000",,"0.16","4.3","14.4","09/14/2023 8:00 AM","OhioStreetBeach202309140800"
"Ohio Street Beach","2023-09-14T07:00:00.000","-100000","-100000",,"0.16","4.5","12.7","09/14/2023 7:00 AM","OhioStreetBeach202309140700"
"Ohio Street Beach","2023-09-14T06:00:00.000","-100000","-100000",,"0.15","4.6","12.9","09/14/2023 6:00 AM","OhioStreetBeach202309140600"
"Ohio Street Beach","2023-09-14T05:00:00.000","-100000","-100000",,"0.16","4.6","13","09/14/2023 5:00 AM","OhioStreetBeach202309140500"
"Ohio Street Beach","2023-09-14T03:00:00.000","-100000","-100000",,"0.19","4.7","13.2","09/14/2023 3:00 AM","OhioStreetBeach202309140300"
"Ohio Street Beach","2023-09-14T02:00:00.000","-100000","-100000",,"0.2","4.8","13.2","09/14/2023 2:00 AM","OhioStreetBeach202309140200"
"Ohio Street Beach","2023-09-14T01:00:00.000","-100000","-100000",,"0.2","5.1","13.2","09/14/2023 1:00 AM","OhioStreetBeach202309140100"
"Ohio Street Beach","2023-09-14T00:00:00.000","-100000","-100000",,"0.19","5.1","13.1","09/14/2023 12:00 AM","OhioStreetBeach202309142400"
"Ohio Street Beach","2023-09-13T16:00:00.000","-100000","-100000",,"0.29","5.6","13.5","09/13/2023 4:00 PM","OhioStreetBeach202309131600"
"Ohio Street Beach","2023-09-13T15:00:00.000","-100000","-100000",,"0.28","5.6","13.5","09/13/2023 3:00 PM","OhioStreetBeach202309131500"
"Ohio Street Beach","2023-09-13T14:00:00.000","-100000","-100000",,"0.3","5.6","13.5","09/13/2023 2:00 PM","OhioStreetBeach202309131400"
"Ohio Street Beach","2023-09-13T13:00:00.000","-100000","-100000",,"0.31","5.1","13.5","09/13/2023 1:00 PM","OhioStreetBeach202309131300"
"Ohio Street Beach","2023-09-13T12:00:00.000","-100000","-100000",,"0.26","5.5","13.6","09/13/2023 12:00 PM","OhioStreetBeach202309131200"
"Ohio Street Beach","2023-09-13T11:00:00.000","-100000","-100000",,"0.24","5.5","13","09/13/2023 11:00 AM","OhioStreetBeach202309131100"
"Ohio Street Beach","2023-09-13T09:00:00.000","-100000","-100000",,"0.19","4.7","14.5","09/13/2023 9:00 AM","OhioStreetBeach202309130900"
"Ohio Street Beach","2023-09-13T08:00:00.000","-100000","-100000",,"0.21","5.1","14.3","09/13/2023 8:00 AM","OhioStreetBeach202309130800"
"Ohio Street Beach","2023-09-13T03:00:00.000","-100000","-100000",,"0.26","4.7","13.3","09/13/2023 3:00 AM","OhioStreetBeach202309130300"
"Ohio Street Beach","2023-09-13T02:00:00.000","-100000","-100000",,"0.27","6.5","13.3","09/13/2023 2:00 AM","OhioStreetBeach202309130200"
"Ohio Street Beach","2023-09-13T01:00:00.000","-100000","-100000",,"0.3","6.6","13.3","09/13/2023 1:00 AM","OhioStreetBeach202309130100"
"Ohio Street Beach","2023-09-13T00:00:00.000","-100000","-100000",,"0.29","6.6","13.3","09/13/2023 12:00 AM","OhioStreetBeach202309132400"
"Ohio Street Beach","2023-09-12T23:00:00.000","-100000","-100000",,"0.31","6.6","13.3","09/12/2023 11:00 PM","OhioStreetBeach202309122300"
"Ohio Street Beach","2023-09-12T22:00:00.000","-100000","-100000",,"0.35","6.6","13.3","09/12/2023 10:00 PM","OhioStreetBeach202309122200"
"Ohio Street Beach","2023-09-12T21:00:00.000","-100000","-100000",,"0.36","6.5","13.4","09/12/2023 9:00 PM","OhioStreetBeach202309122100"
"Ohio Street Beach","2023-09-12T18:00:00.000","-100000","-100000",,"0.42","6.4","13.6","09/12/2023 6:00 PM","OhioStreetBeach202309121800"
"Ohio Street Beach","2023-09-12T17:00:00.000","-100000","-100000",,"0.39","4.6","13.3","09/12/2023 5:00 PM","OhioStreetBeach202309121700"
"Ohio Street Beach","2023-09-12T16:00:00.000","-100000","-100000",,"0.36","5","13.4","09/12/2023 4:00 PM","OhioStreetBeach202309121600"
"Ohio Street Beach","2023-09-12T15:00:00.000","-100000","-100000",,"0.4","6.4","13.5","09/12/2023 3:00 PM","OhioStreetBeach202309121500"
"Ohio Street Beach","2023-09-12T14:00:00.000","-100000","-100000",,"0.45","6.3","14.4","09/12/2023 2:00 PM","OhioStreetBeach202309121400"
"Ohio Street Beach","2023-09-12T13:00:00.000","-100000","-100000",,"0.41","6.4","14.4","09/12/2023 1:00 PM","OhioStreetBeach202309121300"
"Ohio Street Beach","2023-09-12T11:00:00.000","-100000","-100000",,"0.42","5.7","14.3","09/12/2023 11:00 AM","OhioStreetBeach202309121100"
"Ohio Street Beach","2023-09-12T03:00:00.000","-100000","-100000",,"0.34","4.6","13","09/12/2023 3:00 AM","OhioStreetBeach202309120300"
"Ohio Street Beach","2023-09-12T01:00:00.000","-100000","-100000",,"0.3","5.1","13","09/12/2023 1:00 AM","OhioStreetBeach202309120100"
"Ohio Street Beach","2023-09-12T00:00:00.000","-100000","-100000",,"0.35","4.6","13","09/12/2023 12:00 AM","OhioStreetBeach202309122400"
"Ohio Street Beach","2023-09-11T23:00:00.000","-100000","-100000",,"0.29","4.5","12.9","09/11/2023 11:00 PM","OhioStreetBeach202309112300"
"Ohio Street Beach","2023-09-11T22:00:00.000","-100000","-100000",,"0.3","4.5","13","09/11/2023 10:00 PM","OhioStreetBeach202309112200"
"Ohio Street Beach","2023-09-11T21:00:00.000","-100000","-100000",,"0.33","4.5","12.9","09/11/2023 9:00 PM","OhioStreetBeach202309112100"
"Ohio Street Beach","2023-09-11T20:00:00.000","-100000","-100000",,"0.3","4.6","12.8","09/11/2023 8:00 PM","OhioStreetBeach202309112000"
"Ohio Street Beach","2023-09-11T19:00:00.000","-100000","-100000",,"0.25","4.1","12.7","09/11/2023 7:00 PM","OhioStreetBeach202309111900"
"Ohio Street Beach","2023-09-11T18:00:00.000","-100000","-100000",,"0.29","4.6","12.7","09/11/2023 6:00 PM","OhioStreetBeach202309111800"
"Ohio Street Beach","2023-09-11T17:00:00.000","-100000","-100000",,"0.3","4.1","12.7","09/11/2023 5:00 PM","OhioStreetBeach202309111700"
"Ohio Street Beach","2023-09-11T16:00:00.000","-100000","-100000",,"0.26","2.7","12.8","09/11/2023 4:00 PM","OhioStreetBeach202309111600"
"Ohio Street Beach","2023-09-11T15:00:00.000","-100000","-100000",,"0.16","2.8","12.8","09/11/2023 3:00 PM","OhioStreetBeach202309111500"
"Ohio Street Beach","2023-09-11T14:00:00.000","-100000","-100000",,"0.12","1.4","12.8","09/11/2023 2:00 PM","OhioStreetBeach202309111400"
"Ohio Street Beach","2023-09-11T13:00:00.000","-100000","-100000",,"0.06","3","13.1","09/11/2023 1:00 PM","OhioStreetBeach202309111300"
"Ohio Street Beach","2023-09-11T12:00:00.000","-100000","-100000",,"0.06","2.9","12.8","09/11/2023 12:00 PM","OhioStreetBeach202309111200"
"Ohio Street Beach","2023-09-11T11:00:00.000","-100000","-100000",,"0.08","2.9","12.8","09/11/2023 11:00 AM","OhioStreetBeach202309111100"
"Ohio Street Beach","2023-09-11T10:00:00.000","-100000","-100000",,"0.06","2.8","12.8","09/11/2023 10:00 AM","OhioStreetBeach202309111000"
"Ohio Street Beach","2023-09-11T09:00:00.000","-100000","-100000",,"0.08","2.9","12.8","09/11/2023 9:00 AM","OhioStreetBeach202309110900"
"Ohio Street Beach","2023-09-11T08:00:00.000","-100000","-100000",,"0.07","3.1","13","09/11/2023 8:00 AM","OhioStreetBeach202309110800"
"Ohio Street Beach","2023-09-11T07:00:00.000","-100000","-100000",,"0.09","3","12.9","09/11/2023 7:00 AM","OhioStreetBeach202309110700"
"Ohio Street Beach","2023-09-11T06:00:00.000","-100000","-100000",,"0.09","3","12.7","09/11/2023 6:00 AM","OhioStreetBeach202309110600"
"Ohio Street Beach","2023-09-11T05:00:00.000","-100000","-100000",,"0.1","2.9","11.5","09/11/2023 5:00 AM","OhioStreetBeach202309110500"
"Ohio Street Beach","2023-09-11T03:00:00.000","-100000","-100000",,"0.08","2.8","11.5","09/11/2023 3:00 AM","OhioStreetBeach202309110300"
"Ohio Street Beach","2023-09-11T02:00:00.000","-100000","-100000",,"0.09","2.8","12.1","09/11/2023 2:00 AM","OhioStreetBeach202309110200"
"Ohio Street Beach","2023-09-11T01:00:00.000","-100000","-100000",,"0.09","2.9","11.8","09/11/2023 1:00 AM","OhioStreetBeach202309110100"
"Ohio Street Beach","2023-09-11T00:00:00.000","-100000","-100000",,"0.11","2.8","11.9","09/11/2023 12:00 AM","OhioStreetBeach202309112400"
"Ohio Street Beach","2023-09-10T23:00:00.000","-100000","-100000",,"0.11","3","11.6","09/10/2023 11:00 PM","OhioStreetBeach202309102300"
"Ohio Street Beach","2023-09-10T22:00:00.000","-100000","-100000",,"0.12","2.6","11.7","09/10/2023 10:00 PM","OhioStreetBeach202309102200"
"Ohio Street Beach","2023-09-10T21:00:00.000","-100000","-100000",,"0.13","2.7","12.3","09/10/2023 9:00 PM","OhioStreetBeach202309102100"
"Ohio Street Beach","2023-09-10T20:00:00.000","-100000","-100000",,"0.13","2.4","13.1","09/10/2023 8:00 PM","OhioStreetBeach202309102000"
"Ohio Street Beach","2023-09-10T19:00:00.000","-100000","-100000",,"0.15","2.5","13.4","09/10/2023 7:00 PM","OhioStreetBeach202309101900"
"Ohio Street Beach","2023-09-10T18:00:00.000","-100000","-100000",,"0.13","2.4","12.4","09/10/2023 6:00 PM","OhioStreetBeach202309101800"
"Ohio Street Beach","2023-09-10T17:00:00.000","-100000","-100000",,"0.15","3.2","12.3","09/10/2023 5:00 PM","OhioStreetBeach202309101700"
"Ohio Street Beach","2023-09-10T16:00:00.000","-100000","-100000",,"0.15","2.4","12.8","09/10/2023 4:00 PM","OhioStreetBeach202309101600"
"Ohio Street Beach","2023-09-10T15:00:00.000","-100000","-100000",,"0.15","3.4","12.1","09/10/2023 3:00 PM","OhioStreetBeach202309101500"
"Ohio Street Beach","2023-09-10T14:00:00.000","-100000","-100000",,"0.14","2.1","12.3","09/10/2023 2:00 PM","OhioStreetBeach202309101400"
"Ohio Street Beach","2023-09-10T13:00:00.000","-100000","-100000",,"0.15","2.8","13.1","09/10/2023 1:00 PM","OhioStreetBeach202309101300"
"Ohio Street Beach","2023-09-10T12:00:00.000","-100000","-100000",,"0.14","3.6","13.5","09/10/2023 12:00 PM","OhioStreetBeach202309101200"
"Ohio Street Beach","2023-09-10T11:00:00.000","-100000","-100000",,"0.14","3.8","13.6","09/10/2023 11:00 AM","OhioStreetBeach202309101100"
"Ohio Street Beach","2023-09-10T10:00:00.000","-100000","-100000",,"0.16","3.6","13","09/10/2023 10:00 AM","OhioStreetBeach202309101000"
"Ohio Street Beach","2023-09-10T09:00:00.000","-100000","-100000",,"0.13","3.7","13.5","09/10/2023 9:00 AM","OhioStreetBeach202309100900"
"Ohio Street Beach","2023-09-10T08:00:00.000","-100000","-100000",,"0.12","3.4","14","09/10/2023 8:00 AM","OhioStreetBeach202309100800"
"Ohio Street Beach","2023-09-10T07:00:00.000","-100000","-100000",,"0.15","3.7","13.3","09/10/2023 7:00 AM","OhioStreetBeach202309100700"
"Ohio Street Beach","2023-09-10T06:00:00.000","-100000","-100000",,"0.14","4.2","13","09/10/2023 6:00 AM","OhioStreetBeach202309100600"
"Ohio Street Beach","2023-09-10T05:00:00.000","-100000","-100000",,"0.14","4.1","12.8","09/10/2023 5:00 AM","OhioStreetBeach202309100500"
"Ohio Street Beach","2023-09-10T04:00:00.000","-100000","-100000",,"0.17","3.9","12.7","09/10/2023 4:00 AM","OhioStreetBeach202309100400"
"Ohio Street Beach","2023-09-10T03:00:00.000","-100000","-100000",,"0.17","3.6","13","09/10/2023 3:00 AM","OhioStreetBeach202309100300"
"Ohio Street Beach","2023-09-10T02:00:00.000","-100000","-100000",,"0.17","3.7","12.7","09/10/2023 2:00 AM","OhioStreetBeach202309100200"
"Ohio Street Beach","2023-09-10T01:00:00.000","-100000","-100000",,"0.18","3.9","12.8","09/10/2023 1:00 AM","OhioStreetBeach202309100100"
"Ohio Street Beach","2023-09-10T00:00:00.000","-100000","-100000",,"0.18","4","12.9","09/10/2023 12:00 AM","OhioStreetBeach202309102400"
"Ohio Street Beach","2023-09-09T23:00:00.000","-100000","-100000",,"0.2","3.9","12.8","09/09/2023 11:00 PM","OhioStreetBeach202309092300"
"Ohio Street Beach","2023-09-09T22:00:00.000","-100000","-100000",,"0.22","3.9","13.1","09/09/2023 10:00 PM","OhioStreetBeach202309092200"
"Ohio Street Beach","2023-09-09T21:00:00.000","-100000","-100000",,"0.24","4.1","12.8","09/09/2023 9:00 PM","OhioStreetBeach202309092100"
"Ohio Street Beach","2023-09-09T20:00:00.000","-100000","-100000",,"0.26","4.2","13","09/09/2023 8:00 PM","OhioStreetBeach202309092000"
"Ohio Street Beach","2023-09-09T19:00:00.000","-100000","-100000",,"0.29","4.4","12.9","09/09/2023 7:00 PM","OhioStreetBeach202309091900"
"Ohio Street Beach","2023-09-09T18:00:00.000","-100000","-100000",,"0.25","4.5","13.1","09/09/2023 6:00 PM","OhioStreetBeach202309091800"
"Ohio Street Beach","2023-09-09T17:00:00.000","-100000","-100000",,"0.24","4.6","13.5","09/09/2023 5:00 PM","OhioStreetBeach202309091700"
"Ohio Street Beach","2023-09-09T16:00:00.000","-100000","-100000",,"0.27","4.6","13.1","09/09/2023 4:00 PM","OhioStreetBeach202309091600"
"Ohio Street Beach","2023-09-09T15:00:00.000","-100000","-100000",,"0.29","4.5","13.1","09/09/2023 3:00 PM","OhioStreetBeach202309091500"
"Ohio Street Beach","2023-09-09T14:00:00.000","-100000","-100000",,"0.28","4.7","13.3","09/09/2023 2:00 PM","OhioStreetBeach202309091400"
"Ohio Street Beach","2023-09-09T13:00:00.000","-100000","-100000",,"0.24","4.6","13","09/09/2023 1:00 PM","OhioStreetBeach202309091300"
"Ohio Street Beach","2023-09-09T12:00:00.000","-100000","-100000",,"0.25","4.5","14.3","09/09/2023 12:00 PM","OhioStreetBeach202309091200"
"Ohio Street Beach","2023-09-09T11:00:00.000","-100000","-100000",,"0.27","4.9","13.8","09/09/2023 11:00 AM","OhioStreetBeach202309091100"
"Ohio Street Beach","2023-09-09T10:00:00.000","-100000","-100000",,"0.27","4.7","13.8","09/09/2023 10:00 AM","OhioStreetBeach202309091000"
"Ohio Street Beach","2023-09-09T09:00:00.000","-100000","-100000",,"0.26","4.6","13.7","09/09/2023 9:00 AM","OhioStreetBeach202309090900"
"Ohio Street Beach","2023-09-09T08:00:00.000","-100000","-100000",,"0.27","5.1","14.1","09/09/2023 8:00 AM","OhioStreetBeach202309090800"
"Ohio Street Beach","2023-09-08T20:00:00.000","-100000","-100000",,"0.38","5","13.1","09/08/2023 8:00 PM","OhioStreetBeach202309082000"
"Ohio Street Beach","2023-09-08T19:00:00.000","-100000","-100000",,"0.4","4.6","13.2","09/08/2023 7:00 PM","OhioStreetBeach202309081900"
"Ohio Street Beach","2023-09-08T18:00:00.000","-100000","-100000",,"0.42","4.5","13","09/08/2023 6:00 PM","OhioStreetBeach202309081800"
"Ohio Street Beach","2023-09-08T17:00:00.000","-100000","-100000",,"0.44","4.6","13.3","09/08/2023 5:00 PM","OhioStreetBeach202309081700"
"Ohio Street Beach","2023-09-08T16:00:00.000","-100000","-100000",,"0.44","4.6","13","09/08/2023 4:00 PM","OhioStreetBeach202309081600"
"Ohio Street Beach","2023-09-08T15:00:00.000","-100000","-100000",,"0.45","5.2","13.2","09/08/2023 3:00 PM","OhioStreetBeach202309081500"
"Ohio Street Beach","2023-09-08T14:00:00.000","-100000","-100000",,"0.42","5.3","13","09/08/2023 2:00 PM","OhioStreetBeach202309081400"
"Ohio Street Beach","2023-09-08T13:00:00.000","-100000","-100000",,"0.47","5","13.1","09/08/2023 1:00 PM","OhioStreetBeach202309081300"
"Ohio Street Beach","2023-09-08T12:00:00.000","-100000","-100000",,"0.51","4.5","12.9","09/08/2023 12:00 PM","OhioStreetBeach202309081200"
"Ohio Street Beach","2023-09-08T11:00:00.000","-100000","-100000",,"0.46","4.8","12.8","09/08/2023 11:00 AM","OhioStreetBeach202309081100"
"Ohio Street Beach","2023-09-08T10:00:00.000","-100000","-100000",,"0.37","5.1","13","09/08/2023 10:00 AM","OhioStreetBeach202309081000"
"Ohio Street Beach","2023-09-08T09:00:00.000","-100000","-100000",,"0.34","5.7","13","09/08/2023 9:00 AM","OhioStreetBeach202309080900"
"Ohio Street Beach","2023-09-08T08:00:00.000","-100000","-100000",,"0.37","6.4","12.8","09/08/2023 8:00 AM","OhioStreetBeach202309080800"
"Ohio Street Beach","2023-09-08T07:00:00.000","-100000","-100000",,"0.4","6.4","12.9","09/08/2023 7:00 AM","OhioStreetBeach202309080700"
"Ohio Street Beach","2023-09-08T06:00:00.000","-100000","-100000",,"0.36","6.5","12.9","09/08/2023 6:00 AM","OhioStreetBeach202309080600"
"Ohio Street Beach","2023-09-08T05:00:00.000","-100000","-100000",,"0.41","6.6","12.8","09/08/2023 5:00 AM","OhioStreetBeach202309080500"
"Ohio Street Beach","2023-09-08T03:00:00.000","-100000","-100000",,"0.46","4.6","12.8","09/08/2023 3:00 AM","OhioStreetBeach202309080300"
"Ohio Street Beach","2023-09-08T02:00:00.000","-100000","-100000",,"0.41","6.6","12.7","09/08/2023 2:00 AM","OhioStreetBeach202309080200"
"Ohio Street Beach","2023-09-08T01:00:00.000","-100000","-100000",,"0.42","6.5","12.8","09/08/2023 1:00 AM","OhioStreetBeach202309080100"
"Ohio Street Beach","2023-09-08T00:00:00.000","-100000","-100000",,"0.47","6.4","12.7","09/08/2023 12:00 AM","OhioStreetBeach202309082400"
"Ohio Street Beach","2023-09-07T23:00:00.000","-100000","-100000",,"0.43","6.6","13.1","09/07/2023 11:00 PM","OhioStreetBeach202309072300"
"Ohio Street Beach","2023-09-07T22:00:00.000","-100000","-100000",,"0.38","6.6","13.2","09/07/2023 10:00 PM","OhioStreetBeach202309072200"
"Ohio Street Beach","2023-09-07T21:00:00.000","-100000","-100000",,"0.4","6.7","12.8","09/07/2023 9:00 PM","OhioStreetBeach202309072100"
"Ohio Street Beach","2023-09-07T20:00:00.000","-100000","-100000",,"0.41","6.7","13","09/07/2023 8:00 PM","OhioStreetBeach202309072000"
"Ohio Street Beach","2023-09-07T19:00:00.000","-100000","-100000",,"0.41","6.6","13.3","09/07/2023 7:00 PM","OhioStreetBeach202309071900"
"Ohio Street Beach","2023-09-07T18:00:00.000","-100000","-100000",,"0.39","6.5","13.1","09/07/2023 6:00 PM","OhioStreetBeach202309071800"
"Ohio Street Beach","2023-09-07T17:00:00.000","-100000","-100000",,"0.4","6.2","13.7","09/07/2023 5:00 PM","OhioStreetBeach202309071700"
"Ohio Street Beach","2023-09-07T16:00:00.000","-100000","-100000",,"0.41","6.5","14","09/07/2023 4:00 PM","OhioStreetBeach202309071600"
"Ohio Street Beach","2023-09-07T15:00:00.000","-100000","-100000",,"0.4","5.6","14.2","09/07/2023 3:00 PM","OhioStreetBeach202309071500"
"Ohio Street Beach","2023-09-07T14:00:00.000","-100000","-100000",,"0.42","6.3","14.1","09/07/2023 2:00 PM","OhioStreetBeach202309071400"
"Ohio Street Beach","2023-09-07T13:00:00.000","-100000","-100000",,"0.48","6.4","13.8","09/07/2023 1:00 PM","OhioStreetBeach202309071300"
"Ohio Street Beach","2023-09-07T12:00:00.000","-100000","-100000",,"0.5","6.4","13.8","09/07/2023 12:00 PM","OhioStreetBeach202309071200"
"Ohio Street Beach","2023-09-07T11:00:00.000","-100000","-100000",,"0.54","6.4","13.4","09/07/2023 11:00 AM","OhioStreetBeach202309071100"
"Ohio Street Beach","2023-09-07T10:00:00.000","-100000","-100000",,"0.57","7.2","13.5","09/07/2023 10:00 AM","OhioStreetBeach202309071000"
"Ohio Street Beach","2023-09-07T09:00:00.000","-100000","-100000",,"0.64","6.4","13.3","09/07/2023 9:00 AM","OhioStreetBeach202309070900"
"Ohio Street Beach","2023-09-07T08:00:00.000","-100000","-100000",,"0.58","4.6","13.2","09/07/2023 8:00 AM","OhioStreetBeach202309070800"
"Ohio Street Beach","2023-09-07T07:00:00.000","-100000","-100000",,"0.58","5.6","13","09/07/2023 7:00 AM","OhioStreetBeach202309070700"
"Ohio Street Beach","2023-09-07T06:00:00.000","-100000","-100000",,"0.49","4.3","11.7","09/07/2023 6:00 AM","OhioStreetBeach202309070600"
"Ohio Street Beach","2023-09-07T05:00:00.000","-100000","-100000",,"0.4","4.1","11.5","09/07/2023 5:00 AM","OhioStreetBeach202309070500"
"Ohio Street Beach","2023-09-07T03:00:00.000","-100000","-100000",,"0.23","2.4","13.3","09/07/2023 3:00 AM","OhioStreetBeach202309070300"
"Ohio Street Beach","2023-09-07T02:00:00.000","-100000","-100000",,"0.11","1.5","12.6","09/07/2023 2:00 AM","OhioStreetBeach202309070200"
"Ohio Street Beach","2023-09-07T01:00:00.000","-100000","-100000",,"0.07","6.6","11.9","09/07/2023 1:00 AM","OhioStreetBeach202309070100"
"Ohio Street Beach","2023-09-07T00:00:00.000","-100000","-100000",,"0.03","3","12","09/07/2023 12:00 AM","OhioStreetBeach202309072400"
"Ohio Street Beach","2023-09-06T23:00:00.000","-100000","-100000",,"0.09","2.2","12","09/06/2023 11:00 PM","OhioStreetBeach202309062300"
"Ohio Street Beach","2023-09-06T22:00:00.000","-100000","-100000",,"0.04","2","12.2","09/06/2023 10:00 PM","OhioStreetBeach202309062200"
"Ohio Street Beach","2023-09-06T21:00:00.000","-100000","-100000",,"0.08","3","12","09/06/2023 9:00 PM","OhioStreetBeach202309062100"
"Ohio Street Beach","2023-09-06T20:00:00.000","-100000","-100000",,"0.06","2","12.9","09/06/2023 8:00 PM","OhioStreetBeach202309062000"
"Ohio Street Beach","2023-09-06T19:00:00.000","-100000","-100000",,"0.07","2","13.4","09/06/2023 7:00 PM","OhioStreetBeach202309061900"
"Ohio Street Beach","2023-09-06T18:00:00.000","-100000","-100000",,"0.07","1.7","13.2","09/06/2023 6:00 PM","OhioStreetBeach202309061800"
"Ohio Street Beach","2023-09-06T17:00:00.000","-100000","-100000",,"0.08","2","13","09/06/2023 5:00 PM","OhioStreetBeach202309061700"
"Ohio Street Beach","2023-09-06T16:00:00.000","-100000","-100000",,"0.06","2","14.1","09/06/2023 4:00 PM","OhioStreetBeach202309061600"
"Ohio Street Beach","2023-09-06T15:00:00.000","-100000","-100000",,"0.08","2.8","14","09/06/2023 3:00 PM","OhioStreetBeach202309061500"
"Ohio Street Beach","2023-09-06T14:00:00.000","-100000","-100000",,"0.07","2.8","14","09/06/2023 2:00 PM","OhioStreetBeach202309061400"
"Ohio Street Beach","2023-09-06T13:00:00.000","-100000","-100000",,"0.09","2.4","14.4","09/06/2023 1:00 PM","OhioStreetBeach202309061300"
"Ohio Street Beach","2023-09-06T12:00:00.000","-100000","-100000",,"0.06","2.9","13.7","09/06/2023 12:00 PM","OhioStreetBeach202309061200"
"Ohio Street Beach","2023-09-06T11:00:00.000","-100000","-100000",,"0.09","3.1","13.5","09/06/2023 11:00 AM","OhioStreetBeach202309061100"
"Ohio Street Beach","2023-09-06T10:00:00.000","-100000","-100000",,"0.06","2.9","12.7","09/06/2023 10:00 AM","OhioStreetBeach202309061000"
"Ohio Street Beach","2023-09-06T09:00:00.000","-100000","-100000",,"0.07","2.4","12.6","09/06/2023 9:00 AM","OhioStreetBeach202309060900"
"Ohio Street Beach","2023-09-06T08:00:00.000","-100000","-100000",,"0.08","2.8","13","09/06/2023 8:00 AM","OhioStreetBeach202309060800"
"Ohio Street Beach","2023-09-06T07:00:00.000","-100000","-100000",,"0.08","2.7","11.8","09/06/2023 7:00 AM","OhioStreetBeach202309060700"
"Ohio Street Beach","2023-09-06T06:00:00.000","-100000","-100000",,"0.05","2.2","12.4","09/06/2023 6:00 AM","OhioStreetBeach202309060600"
"Ohio Street Beach","2023-09-06T05:00:00.000","-100000","-100000",,"0.06","2.7","12.4","09/06/2023 5:00 AM","OhioStreetBeach202309060500"
"Ohio Street Beach","2023-09-06T03:00:00.000","-100000","-100000",,"0.08","3.1","12.6","09/06/2023 3:00 AM","OhioStreetBeach202309060300"
"Ohio Street Beach","2023-09-06T02:00:00.000","-100000","-100000",,"0.07","2.7","12.8","09/06/2023 2:00 AM","OhioStreetBeach202309060200"
"Ohio Street Beach","2023-09-06T01:00:00.000","-100000","-100000",,"0.07","2.9","12.5","09/06/2023 1:00 AM","OhioStreetBeach202309060100"
"Ohio Street Beach","2023-09-06T00:00:00.000","-100000","-100000",,"0.07","2.6","13.1","09/06/2023 12:00 AM","OhioStreetBeach202309062400"
"Ohio Street Beach","2023-09-05T23:00:00.000","-100000","-100000",,"0.08","2.5","13.3","09/05/2023 11:00 PM","OhioStreetBeach202309052300"
"Ohio Street Beach","2023-09-05T22:00:00.000","-100000","-100000",,"0.06","2.5","13.1","09/05/2023 10:00 PM","OhioStreetBeach202309052200"
"Ohio Street Beach","2023-09-05T21:00:00.000","-100000","-100000",,"0.06","2.3","13.2","09/05/2023 9:00 PM","OhioStreetBeach202309052100"
"Ohio Street Beach","2023-09-05T20:00:00.000","-100000","-100000",,"0.09","2.5","13.2","09/05/2023 8:00 PM","OhioStreetBeach202309052000"
"Ohio Street Beach","2023-09-05T19:00:00.000","-100000","-100000",,"0.11","3.1","13.1","09/05/2023 7:00 PM","OhioStreetBeach202309051900"
"Ohio Street Beach","2023-09-05T18:00:00.000","-100000","-100000",,"0.12","2","13","09/05/2023 6:00 PM","OhioStreetBeach202309051800"
"Ohio Street Beach","2023-09-05T17:00:00.000","-100000","-100000",,"0.1","2.1","13","09/05/2023 5:00 PM","OhioStreetBeach202309051700"
"Ohio Street Beach","2023-09-05T16:00:00.000","-100000","-100000",,"0.1","2.6","13","09/05/2023 4:00 PM","OhioStreetBeach202309051600"
"Ohio Street Beach","2023-09-05T15:00:00.000","-100000","-100000",,"0.12","5.1","13.3","09/05/2023 3:00 PM","OhioStreetBeach202309051500"
