"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2594093","SAFARI LOUNGE AND ETHIOPIAN CUISINE","SAFARI LOUNGE AND ETHIOPIAN CUISINE","2418304","Restaurant","Risk 1 (High)","7124 N CLARK ST ","CHICAGO","IL","60626","2024-05-07T00:00:00.000","Complaint","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASHING SIGNAGE AT ALL HANDSINK ON PREMISES (PREP, BAR, WASHROOMS) | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF ICE MACHINE BEHIND UPPER PANEL WITH CALCIUM BUILD-UP. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: INSTRUCTED TO LABEL FOOD STORAGE CONTAINERS IDENTIFIED WITH COMMON NAME (RICE, FLOUR ETC) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND OVER 50 RODENT (MICE) DROPPINGS ALONG THE WALLS AND IN ALL CORNERS UNDER AND BEHIND COOLERS AND COOKING EQUIPMENT IN REAR PREP/STORAGE AREA. INSTRUCTED TO REMOVE, CLEAN AND SANITIZE THE AFFECTED AREAS. RECOMMEND TO CONTACT LICENSED PEST CONTROL FOR SERVICE.                                                                                  PRIORITY FOUNDATION VIOLATION 7-38-020 (A)        CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF 2 DOOR REACH-IN COOLER IN THE KITCHEN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD IN POOR REPAIR. INSTRUCTED TO REFINISH OR REPLACE CUTTING BOARD WITH DEEP STEAMS AND STAIN ON TOP OF PREP TABLE IN THE KITCHEN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF 3 COMPARTMENT BAR SINK IN SECOND FLOOR BAR AREA. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: INSTRUCTED TO REPAIR LOOSE FAUCET AT HAND SINK INSIDE WOMEN'S WASHROOM (FIRST AND IN SECOND FLOOR) | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: WOMEN'S TOILET ROOM (1ST AND 2ND FLOOR) TRASH RECEPTACLES MUST BE COVERED. INSTRUCTED TO PROVIDE COVER/LID. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: (2) TOILET ROOM DOORS (IN SECOND FLOOR) MUST BE SELF CLOSING. INSTRUCTED TO INSTALL SELF CLOSING DEVICE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND REMOVE UNNECESSARY ARTICLES STORED IN REAR STORAGE AREA TO PREVENT PEST HARBORAGE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FOOD HANDLING EMPLOYEES WITHOUT A FOOD HANDLER CERTIFICATE. INSTRUCTED  MANAGEMENT THAT ALL FOOD HANDLING EMPLOYEES MUST SHOW PROOF OF TRAINING/CERTIFICATE | 58. ALLERGEN TRAINING AS REQUIRED - Comments: CERTIFIED FOOD MANAGER WITHOUT AN ALLERGEN TRAINING CERTIFICATE.  INSTRUCTED MANAGEMENT, ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING CERTIFICATION.","42.01219414595151","-87.67471606126013","(42.01219414595151, -87.67471606126013)"
"2594144","MADISON CRAB HOUSE","MADISON CRAB HOUSE","2574667","Restaurant","Risk 1 (High)","1045 W MADISON ST ","CHICAGO","IL","60607","2024-05-07T00:00:00.000","Canvass","Pass","45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE ARTICLES NOT INVERTED IN THE SERVICE AREA AND STORED ON THE FLOOR IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO INVERT AND ELEVATE ALL SINGLE SERVICE ARTICLES OFF FLOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE BUILDUP, FOOD DEBRIS, AND DIRT ON THE FLOOR UNDER COOKING EQUIPMENT, ALONG WALLS, AND IN ALL CORNERS IN PREP, DISHWASHING, AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS, AND  ALL CORNERS IN ALL AREAS. OBSERVED DUST BUILDUP ON THE FAN IN THE WALK-IN COOLER, CEILING, AND WALL VENTS IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL FANS, LIGHT SHIELDS, AND CEILING/WALL VENTS.","41.88157126308661","-87.65380789789538","(41.88157126308661, -87.65380789789538)"
"2594117","JARABE","JARABE","2813252","Restaurant","Risk 1 (High)","1104 W TAYLOR ST ","CHICAGO","IL","60607","2024-05-07T00:00:00.000","Canvass Re-Inspection","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED FOOD STORAGE CONTAINERS WITHOUT LABELS CONTAINING THE COMMON NAME OF FOODS. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED LOOSE DEBRIS, DIRT, AND DUST BUILDUP ON THE FLOORS AND CORNERS THROUGHOUT THE FACILITY. INSTRUCTED TO DETAIL CLEAN AND INCREASE CLEANING FREQUENCY OF FLOORS. MUST MAINTAIN AT ALL TIMES.","41.86956301634025","-87.65446400361422","(41.86956301634025, -87.65446400361422)"
"2594106","LAGUNITAS BREWING COMPANY","LAGUNITAS BREWING COMPANY","2542888","Restaurant","Risk 1 (High)","1843 S WASHTENAW AVE ","CHICAGO","IL","60608","2024-05-07T00:00:00.000","Canvass","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: 2-101.11 OBSERVED THE PERSON IN CHARGE AT THE TIME OF THE INSPECTION WITHOUT A CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE. INSTRUCTED ALL PERSONS IN CHARGE MUST OBTAIN THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE. PRIORITY FOUNDATION. CITATION ISSUED UNDER VIOLATION #2. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OBSERVED NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE POSTED AT THE TIME OF THE INSPECTION; TWO EXPIRED CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATES WERE POSTED WITH EXPIRATION DATES OF 7/24/2019 AND 4/16/2024. INSTRUCTED ALWAYS TO HAVE A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE POSTED AT ALL TIMES. PRIORITY FOUNDATION. CITATION ISSUED 7-38-012. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O) OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AT ALL TIMES. PRIORITY FOUNDATION. CITATION ISSUED 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-204.11 OBSERVED NO HAND WASHING SINK AT THE BAR AREA LOCATED IN THE EMPLOYEE LOUNGE ON THE 1ST FLOOR. INSTRUCTED TO PROVIDE A HAND WASHING SINK IN SAID BAR AREA/EMPLOYEE LOUNGE OR REMOVE THE BAR AREA. PRIORITY FOUNDATION. CITATION ISSUED 7-38-030(C). | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-602.11(A) OBSERVED A BLACK SUBSTANCE ON THE ICE MACHINE PANEL AND IN THE INTERIOR ICE MAKER AREA DRIPPING ONTO ICE THAT IS USED FOR HUMAN CONSUMPTION LOCATED INSIDE OF THE ICE MACHINE IN THE FOOD PREP AREA. INSTRUCTED TO CLEAN AND SANITIZE. PRIORITY VIOLATION. CITATION ISSUED 7-38-005. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-302.12 OBSERVED NO METAL STEM THERMOMETER ON SITE. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-005. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED THE EXIT DOOR THAT LEADS TO THE OUTSIDE DUMPSTER AREA, NOT RODENT PROOFED WITH A ONE-INCH GAP AT THE BOTTOM OF SAID DOOR IN VARIOUS AREAS. INSTRUCTED TO MAKE SAID DOOR TIGHT FITTING AND RODENT PROOFED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-302.14 OBSERVED NO CHEMICAL TEST STRIPS ON SITE TO PROPERLY TEST THE SANITIZING CONCENTRATION OF THE 3-COMPARTMENT SINKS AND THE LOW-TEMPERATURE DISH MACHINE LOCATED IN THE FOOD PREP AREA AND THE BAR AREA. INSTRUCTED TO PROVIDE ADEQUATE CHEMICAL TEST STRIPS AT ALL TIMES. PRIORITY FOUNDATION. CITATION ISSUED 7-38-005. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13 OBSERVED NO FOOD HANDLER CERTIFICATES PRESENTED AT THE TIME OF THE INSPECTION. INSTRUCTED TO MEET REQUIREMENTS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 OBSERVED NO ALLERGEN TRAINING CERTIFICATE PRESENTED. INSTRUCTED TO MEET REQUIREMENTS FOR ALL FOOD SERVICE MANAGERS.","41.85621052154579","-87.69298503222241","(41.85621052154579, -87.69298503222241)"
"2594122","KONBINI AND KANPAI","KONBINI AND KANPAI","2924200","Restaurant","Risk 3 (Low)","3443 N SHEFFIELD AVE ","CHICAGO","IL","60657","2024-05-07T00:00:00.000","License","Not Ready",,"41.94483708470645","-87.65410974708492","(41.94483708470645, -87.65410974708492)"
"2594113","KONBINI AND KANPAI","KONBINI AND KANPAI","2924198","Restaurant","Risk 1 (High)","3443 N SHEFFIELD AVE ","CHICAGO","IL","60657","2024-05-07T00:00:00.000","License","Fail","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER CERTIFICATE ON PREMISES. INSTRUCTED MUST HAVE A VALID ORIGINAL CITY OF CHICAGO CERTIFIED FOOD MANAGER CERTIFICATE ON PREMISES. PRIORITY FOUNDATION 7-38-012. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NO PEST CONTROL LOGBOOK ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE A PEST CONTROL LOGBOOK FROM A LICENSED ILLINOIS PEST CONTROL OPERATOR ON PREMISES. PRIORITY FOUNDATION 7-38-020(C). | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4 INCH GAP AT BOTH FRONT AND REAR EXIT DOOR SWEEPS. MUST RODENT PROOF BOTH DOORS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICE NOT LOCATED ON MOP SINK. INSTRUCTED MANAGER MUST PROVIDE AND MAKE VISIBLE A BACKFLOW PREVENTION DEVICE FOR MOP SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NO 1-COMPARTMENT SINK AT BAR. INSTRUCTED MANAGER TO PROVIDE 1-COMPARTMENT SINK WITH RUNNING HOT AND COLD WATER AT BAR. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED TRASH RECEPTACLE IN WOMENS WASHROOM. MUST PROVIDE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO FOOD ALLERGEN TRAINING CERTIFICATES ON PREMISES. INSTRUCTED ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS MUST HAVE FOOD ALLERGEN TRAINING CERTIFICATES.","41.94483708470645","-87.65410974708492","(41.94483708470645, -87.65410974708492)"
"2594156","MADISON FOODS AND FISH MARKET INC.","MADISON FOODS AND FISH MARKET INC.","2766573","Grocery Store","Risk 2 (Medium)","3407 W MADISON ST ","CHICAGO","IL","60624","2024-05-07T00:00:00.000","Complaint","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND CLEANSER AVAILABLE AT HANDSINK LOCATED IN TOILET ROOM. INSTRUCTED TO PROVIDE AND MAINTAIN AT ALL TIMES FOR PROPER HANDWASHING. PRIORRITY FOUNDATION VIOLATION. 7-38-030 (c). CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED THE FOLLOWING ITEMS AT IMPROPER TEMPERATURES DURING THE TIME OF INSPECTION. THEY ARE AS FOLLOWS... YOGURT, 5 GALLONS SOUR CREAM, 5 LBS ITALIAN BEEF,15 LBS RAW BEEF, 7 LBS CRAB LEGS. ALL FOOD ITEMS TEMPERATURES RANGED FROM 55-71F AT THIS TIME. INSTRUCTED TO HOLD ALL COLD TCS @ 41F OR BELOW AT ALL TIMES AND MAINTAIN. PRIORITY VIOLATION. #7-38-005. CITATION ISSUED. ALL ITEMS WERE VOLUNTARILY DISCARDED DUE TO THE TIME OF INSPECTION. $250. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED COOLING UNIT ON PREMISE AT IMPROPER COLD HOLDING TEMPERATURE DURING TIME OF INSPECTION. NOTED TEMPERATURE @ 69.4 WHILE STORING PACKAGED TCS FOODS (ITALIAN BEEF, MILK, SOUR CREAM, SNOW CRAB LEGS). INSTRUCTED TO REAPIR UNIT TO 41F OR BELOW AS REQUIRED. PRIORITY VIOLATION. #7-38-005. CITATION ISSUED. UNIT TAGGED AND HELD FOR INSPECTION. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETERS FOR ALL COOLING UNITS ON SITE TO MONITOR INTERNAL TEMEPRATURE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 45 LARGE RODENT DROPPINGS INSIDE 3 3-DOOR CABINET UNDERNEATH THE UNUSED BEVERAGE DISPENSER BEHIND THE DISPLAY COOLER. NOTED  12 LARGE DROPPINGS UNDERNEATH FROZEN FOOD COOLING UNITS AND UNDER CHIP RACKS. INSTRUCTED TO REMOVE ALL SAID DROPPINGS AND CLEAN AND SANITIZE SAID AREAS. MUST ELIMINATE PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION. 7-38-020 (A). CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED SHELVING UNITS IN ALL REACH-IN COOLERS AS WELL AS DISPLAY COOLER STORING POLISH SAUSAGES, EGGS, AND PRODUCE WITH ACCUMULATED DIRT AND MOLD-LIKE COLORED BUILDUP THROUGHOUT SURFACES. INSTRUCTED TO CLEAN OR REPLACE. NOTED ALL UNUSED EQUIPMENT (BEVERAGE DISPENSER, SLUSHY MACHINE PREP TABLES USED FOR STORAGE IN NEED OF CLEANING. MUST PROVIDE AND MAINTAIN ALL EQUIPMENT ON THE PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED TRASH/DIRT AND FOOD ON FLOORS THROUGHOUT REAR STORAGE UNDER EQUIPMENT IN FRONT GROCERY AND UNDER SHELVING RACKS CONTANING SALE ITEMS. INSTRUCTED TO REMOVE, CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS BEHIND DISPLAY COOLER NEAR BEVERAGE DISPENSERS AND PREP SPACE WITH MISSING AND BROKEN TILES. INSTRUCTED TO PROVIDE SMOOTH AND EASILY CLEANBLE FLOORS THROUGHOUT.","41.8808046152","-87.71137549591673","(41.8808046152, -87.71137549591673)"
"2594161","The Wrap and Roll Cafe","The Wrap and Roll Cafe","2846047","Restaurant","Risk 1 (High)","1141 S WESTERN AVE ","CHICAGO","IL","60612","2024-05-07T00:00:00.000","Canvass","Pass w/ Conditions","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CERTIFIED FOOD MANAGER WAS PRESENT WHILE TCS FOODS (CHICKEN AT 171F) WERE PREPARED AND SERVED. MANAGEMENT INSTRUCTED THAT A CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE TCS FOODS PREPARED OR SERVED. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED. | 8. HANDS CLEAN & PROPERLY WASHED - Comments: OBSERVED A FOOD HANDLING EMPLOYEE FAIL TO WASH THEIR HANDS AFTER ENTERING THE FOOD PREPARATION AREA AND BEFORE PUTTING ON GLOVES.  ALSO, THE SAME EMPLOYEE LEFT THE WASHROOM AND FAILED TO WASH THEIR HANDS AFTER ENTERING THE FOOD PREPARATION AREA AND BEFORE PUTTING ON THEIR GLOVES.  MANAGEMENT INSTRUCTED THAT EMPLOYEES MUST WASH THEIR HANDS BEFORE PUTTING ON GLOVES AND ANY TIME THEY ENTER THE FOOD PREPARATION AREA AND AFTER USING THE WASHROOM.  PRIORITY VIOLATION 7-38-010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE EXPOSED HAND WASHING SINK IN THE FOOD PREP AREA NOT ACCESSIBLE FOR USE. THE HAND WASHING SINK WAS BLOCKED WITH A PREP TABLE IN FRONT OF IT.  MANAGEMENT INSTRUCTED THAT ALL HAND WASHING SINKS MUST BE ACCESSIBLE FOR USE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C). CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWELS PROVIDED AT THE EXPOSED HAND WASHING SINK IN THE FOOD PREP AREA. MANAGEMENT INSTRUCTED THAT PAPER TOWELS MUST BE PROVIDED AT ALL HAND WASHING SINKS AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C). SEE VIOLATION #10 ABOVE FOR CITATION. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A FOOD HANDLING EMPLOYEE WASH AND RINSE A KNIFE AND OTHER UTENSILS WITHOUT SANITIZING THEM.  MANAGEMENT INSTRUCTED THAT ALL UTENSILS MUST BE SANITIZED AFTER THEY ARE WASHED AND RINSED. PRIORITY VIOLATION 7-38-025.  CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE INTERIOR OF THE MICROWAVE, STOVE, DEEP FRYER, PREP COOLERS AND PREP TABLES. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: REPAIR THE LEAK AT THE DRAIN LINE OF THE 3-COMPARTMENT SINK. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF-CLOSING DOOR DEVICE INSTALLED ON THE WASHROOM DOOR.  MANAGEMENT INSTRUCTED TO INSTALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REPAIR THE LARGE OPENING AROUND THE FLOOR DRAIN IN THE CENTER OF THE FOOD PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE FLOOR IN THE FOOD PREP AREA.  CLEAN THE WALLS OF THE FOOD PREP AREA. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED THE PREVIOUS INSPECTION REPORT SUMMARY FROM 4/13/23 NOT POSTED IN THE PUBLIC VIEW.  PREMISES HAS THE 2022 REPORT SUMMARY POSTED INSTEAD.  MANAGEMENT WAS GIVEN A COPY OF TODAY'S INSPECTION REPORT SUMMARY AND WAS INSTRUCTED TO POST IT IN VIEW OF ALL CUSTOMERS.  PRIORITY FOUNDATION VIOLATION 7-42-010(B).  CITATION ISSUED.","41.86722661469677","-87.68590954390686","(41.86722661469677, -87.68590954390686)"
"2594133","PARK TAVERN CHICAGO","PARK TAVERN","36240","Restaurant","Risk 1 (High)","1645 W JACKSON BLVD ","CHICAGO","IL","60612","2024-05-07T00:00:00.000","Canvass Re-Inspection","Pass","49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13  CLEAN THE INTERIOR AND EXTERIOR OF THE DEEP FRYERS.","41.87748553469393","-87.66852104233708","(41.87748553469393, -87.66852104233708)"
"2594098","MONTESSORI ACADEMY OF CHICAGO I, LLC","MONTESSORI ACADEMY OF CHICAGO I, LLC","3372643","School","Risk 1 (High)","1335 W RANDOLPH ST ","CHICAGO","IL","60607","2024-05-07T00:00:00.000","Canvass","Pass",,"41.884083234870886","-87.66026975842355","(41.884083234870886, -87.66026975842355)"
"2594090","WILLIAM BROWN ELEMENTARY SCHOOL","WILLIAM BROWN ELEMENTARY SCHOOL","22351","School","Risk 1 (High)","54 N Hermitage Ave ","CHICAGO","IL","60612","2024-05-07T00:00:00.000","Canvass","Pass",,"41.88298697688611","-87.67071878973897","(41.88298697688611, -87.67071878973897)"
"2594085","SU NUEVA CASA DEL GALLO BRAVO, INC.","SU NUEVA CASA DEL GALLO BRAVO","2308713","Restaurant","Risk 1 (High)","3714 W LAWRENCE AVE ","CHICAGO","IL","60625","2024-05-07T00:00:00.000","Complaint Re-Inspection","Pass","51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204-12--BACKFLOW PREVENTION DEVICES NOT LOCATED AT UTILITY MOP SINK AND BASEMENT HOSE BIBS.MUST INSTALL SO BACKFLOW PREVENTION DEVICES MAY BE LOCATED TO BE SERVICED AND MAINTAINED.","41.968423847600164","-87.72135178109974","(41.968423847600164, -87.72135178109974)"
"2594123","KONBINI AND KANPAI","KONBINI AND KANPAI","2924201","Restaurant","Risk 3 (Low)","3443 N SHEFFIELD AVE ","CHICAGO","IL","60657","2024-05-07T00:00:00.000","License","Not Ready",,"41.94483708470645","-87.65410974708492","(41.94483708470645, -87.65410974708492)"
"2594110","THE WAREHOUSE BAR & PIZZERIA","THE WAREHOUSE BAR & PIZZERIA","2962146","Restaurant","Risk 3 (Low)","1419 W FULLERTON AVE ","CHICAGO","IL","60614","2024-05-07T00:00:00.000","License","Pass",,"41.92509608370018","-87.66416385130758","(41.92509608370018, -87.66416385130758)"
"2594137","MEI SHUNG CHINESE RESTAURANT","MEI SHUNG CHINESE RESTAURANT","2528582","Restaurant","Risk 1 (High)","5511 N BROADWAY ","CHICAGO","IL","60640","2024-05-07T00:00:00.000","Canvass Re-Inspection","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19  INSTRUCTED TO DEFROST REACH IN FREEZER IN THE KITCHEN WITH HEAVY ICE BUILD-UP. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN, REORGANIZE AND REMOVE UNNECESSARY ARTICLES IN REAR STORAGE ROOM (UNUSED WASHROOM) TO PREVENT PEST HARBORAGE.  ADDITIONAL CLEANING AND MAINTAINING REAR OUTSIDE AREA. MUST REMOVE UNUSED COOKING EQUIPMENT.","41.98217442127303","-87.65988083378957","(41.98217442127303, -87.65988083378957)"
"2594158","THE TAMALE LADY","THE TAMALE LADY","2896191","Restaurant","Risk 1 (High)","2021 W CERMAK RD ","CHICAGO","IL","60608","2024-05-07T00:00:00.000","Canvass Re-Inspection","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED CONTAINERS OF TAMALES INSIDE OF THE WALK-IN COOLER AND BAGS OF TAMALES INSIDE OF THE FREEZERS WITHOUT LABELS CONTAINING THE COMMON NAME OF THE FOOD. INSTRUCTED TO PROVIDE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-603.15 OBSERVED CLEAN-IN-PLACE EQUIPMENT AND POTS TOO LARGE TO BE SUBMERGED IN THE 3-COMPARTMENT SINKS TO BE PROPERLY WASHED, RINSED, AND SANITIZED. INSTRUCTED TO PROVIDE A WRITTEN PROCEDURE ON THE WASHING, RINSING, AND SANITIZING OF CLEAN IN-PLACE EQUIPMENT AND LARGE POTS OR REMOVE CLEAN IN-PLACE EQUIPMENT AND LARGE POTS OR PROVIDE A LARGER 3-COMPARTMENT SINK. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE INSIDE THE EMPLOYEE'S TOILET ROOM. INSTRUCTED TO PROVIDE A COVERED RECEPTACLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED CONCRETE AND UNEVEN FLOORS IN THE BASEMENT FOOD PREP/DISHWASHING AREA AND THE 1ST FLOOR FOOD PREP AREA. INSTRUCTED TO MAKE FOOD PREP/DISHWASHING AREA FLOOR SURFACES SMOOTH, EASILY CLEANABLE AND NON-ABSORBANT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13 OBSERVED NO PROOF OF FOOD HANDLER TRAINING PROVIDED FOR ALL FOOD HANDLERS. INSTRUCTED TO MEET REQUIREMENTS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 OBSERVED NO ALLERGEN TRAINING CERTIFICATE PROVIDED FOR CITY OF CHICAGO FOOD SERVICE SANITATION MANAGERS. INSTRUCTED TO MEET REQUIREMENTS.","41.85205177702523","-87.67672125249807","(41.85205177702523, -87.67672125249807)"
"2594120","KONBINI AND KANPAI","KONBINI AND KANPAI","2924199","Restaurant","Risk 3 (Low)","3443 N SHEFFIELD AVE ","CHICAGO","IL","60657","2024-05-07T00:00:00.000","License","Not Ready",,"41.94483708470645","-87.65410974708492","(41.94483708470645, -87.65410974708492)"
"2593988","TAQUERIA MI PUEBLO III INC.","TAQUERIA MI PUEBLO III INC.","2966309","Restaurant","Risk 1 (High)","2459 W 51ST ST ","CHICAGO","IL","60632","2024-05-06T00:00:00.000","License","Not Ready",,"41.80100543752876","-87.68661612013953","(41.80100543752876, -87.68661612013953)"
"2594068","A V ANTHONY'S","A V ANTHONY'S","19834","Restaurant","Risk 1 (High)","4720 W 63RD ST ","CHICAGO","IL","60629","2024-05-06T00:00:00.000","Canvass Re-Inspection","Pass",,"41.77855839542932","-87.7406439306012","(41.77855839542932, -87.7406439306012)"
