"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"7159971","2024-05-07T13:30:22.000","2024-05-07T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING -  NO RESPONSE, UNVERIFIED DETECTORS AND CONDITIONS. UNABLE TO VERIFY COMPLAINT AT APT FOR LEAKING CEILING.","Arrange for inspection of premises. (13-12-100)","371335","14329970","FAILED","N","COMPLAINT","CONSERVATION","10044 S LA SALLE ST","10044","S","LA SALLE","ST","492958",,"41.71124758","-87.627359474","
,  
(41.71124758047045, -87.62735947364452)"
"7159799","2024-05-07T11:33:25.000","2024-05-07T00:00:00.000","CN076044","OPEN",,"REPAIR DOWNSPOUT","OTHER   :    :OTHER","FRONT PORCH DOWNSPOUT - RUSTED AND MISSING BOTTOM SECTION.","Failed to maintain roof downspouts in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)","BL00831","14329902","FAILED","N","COMPLAINT","CONSERVATION","5725 S PEORIA ST","5725","S","PEORIA","ST","347306",,"41.789864147","-87.647327683","
,  
(41.78986414728711, -87.64732768294219)"
"7160540","2024-05-07T12:47:23.000","2024-05-07T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","OTHER   :    :OTHER","EAST EXTERIOR STAIRS GRADE TO 3RD - STRINGERS ARE FASTENED WITH NAILS ONLY, BROKEN TREAD.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL00831","14330279","FAILED","N","COMPLAINT","CONSERVATION","3847 S MICHIGAN AVE","3847","S","MICHIGAN","AVE","296627",,"41.824157287","-87.62293617","
,  
(41.824157286890674, -87.62293617006102)"
"7160257","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER,","UNABLE TO INSPECT ALL APARTMENTS AND BASEMENT.  UNVERIFIED DETECTORS AND CONDITIONS.","Arrange for inspection of premises. (13-12-100)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7160091","2024-05-07T15:13:11.000","2024-05-07T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"BL00896","14330028","FAILED","N","PERMIT","PLUMBING","3742 W 58TH ST","3742","W","58TH","ST","353748",,"41.787951917","-87.717381688","
,  
(41.78795191730411, -87.71738168847934)"
"7160379","2024-05-07T10:16:58.000","2024-05-07T00:00:00.000","CN107035","OPEN",,"MAINTAIN EXIT SIGN ILLUMINATED","INTERIOR:002 :","2ND FLOOR/CHOIR ROOM  - EXIT SIGN - NOT WORKING AT TIME OF INSPECTION","Failed to maintain all exit signs illuminated when building is occupied and otherwise maintain exit signs in good condition.  (13-196-090, 13-160-700 thru 13-160-770)","BL01000","14262411","FAILED","N","PERIODIC","CONSERVATION","9201 S JUSTINE ST","9201","S","JUSTINE","ST","21510",,"41.726610979","-87.661439756","
,  
(41.72661097926374, -87.66143975611578)"
"7160446","2024-05-08T09:32:27.000","2024-05-07T00:00:00.000","BR1001","OPEN",,"OWNER OR LICENSED CONTRACTOR",,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.","BL00955","14189268","CLOSED","N","PERIODIC","BOILER","803 E 120TH ST","803","E","120TH","ST","535503",,"41.676218563","-87.6032132","
,  
(41.67621856342034, -87.60321320012437)"
"7160235","2024-05-08T07:56:50.000","2024-05-07T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"434706","14167369","FAILED","N","PERMIT","PLUMBING","7539 S ESSEX AVE","7539","S","ESSEX","AVE","421058","49","41.757859537","-87.563778641","
,  
(41.75785953691768, -87.56377864116267)"
"7160124","2024-05-07T15:47:10.000","2024-05-07T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","EXTERIOR:E   :","REAR GATE / DOOR GATE - CHAINED AND PAD LOCKED.","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","447020","14330048","FAILED","N","COMPLAINT","CONSERVATION","2955 N DAMEN AVE","2955","N","DAMEN","AVE","113778",,"41.935760901","-87.678084737","
,  
(41.935760900853346, -87.67808473749717)"
"7159944","2024-05-07T10:06:25.000","2024-05-07T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING - NO ENTRY, UNVERIFIED DETECTORS AND CONDITIONS.","Arrange for inspection of premises. (13-12-100)","371335","14329965","FAILED","N","COMPLAINT","CONSERVATION","1416 W 80TH ST","1416","W","80TH","ST","438096","32","41.748704234","-87.659275296","
,  
(41.74870423423713, -87.65927529573588)"
"7159796","2024-05-07T11:33:25.000","2024-05-07T00:00:00.000","CN062024","OPEN",,"PARAPET","OTHER   :    :OTHER","NORTH PARAPET - SPALLING BRICKS.","Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641)","BL00831","14329902","FAILED","N","COMPLAINT","CONSERVATION","5725 S PEORIA ST","5725","S","PEORIA","ST","347306",,"41.789864147","-87.647327683","
,  
(41.78986414728711, -87.64732768294219)"
"7160253","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN101015","OPEN",,"REPAIR INTERIOR WALLS/CEILING","INTERIOR:002 :","APT. #1302-2E - DININGROOM, BEDROOM - ROUGH PATCHWORK AT CEILINGS; CRACKS, SAGGING CEILINGS THROUGHOUT APARTMENT","Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c))","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7159794","2024-05-07T11:33:25.000","2024-05-07T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","OTHER   :    :OTHER","WEST FENCE - BROKEN SECTION.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL00831","14329902","FAILED","N","COMPLAINT","CONSERVATION","5725 S PEORIA ST","5725","S","PEORIA","ST","347306",,"41.789864147","-87.647327683","
,  
(41.78986414728711, -87.64732768294219)"
"7160380","2024-05-07T10:16:58.000","2024-05-07T00:00:00.000","CN061034","OPEN",,"FLAKY INTERIOR PAINT","INTERIOR:-1  :","BASEMENT - PAINT PEELING AT WALLS THROUGHOUT BASEMENT","Failed to maintain all interior walls, ceilings and interior woodwork free of flaking, peeling, chipped or loose paint, plaster or structural material.  (13-196-540(d), 13-196-641)","BL01000","14262411","FAILED","N","PERIODIC","CONSERVATION","9201 S JUSTINE ST","9201","S","JUSTINE","ST","21510",,"41.726610979","-87.661439756","
,  
(41.72661097926374, -87.66143975611578)"
"7160290","2024-05-08T08:10:40.000","2024-05-07T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"434706","14089387","FAILED","N","PERMIT","PLUMBING","3608 N NOTTINGHAM AVE","3608","N","NOTTINGHAM","AVE","158021",,"41.945624796","-87.80470254","
,  
(41.94562479582675, -87.80470254034955)"
"7160245","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:W   :","CHAIN LINK FENCE - LEANING; UNSECURED","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7159835","2024-05-07T13:24:29.000","2024-05-07T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"1P ELEVATOR: PROVIDE ADA TACTILE LANDING IDENTIFICATION ON BOTH JAMBS AT EACH LANDING","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","425425","10781035","FAILED","N","PERIODIC","ELEVATOR","1335 N ASTOR ST","1335","N","ASTOR","ST","4113",,"41.906847777","-87.627373158","
,  
(41.90684777724795, -87.6273731577584)"
"7160459","2024-05-08T09:33:14.000","2024-05-07T00:00:00.000","BR3057","OPEN",,"INSTALL",,"FLASH TANK FOR BOILER #1 AND #25","Install","BL00955","14189268","CLOSED","N","PERIODIC","BOILER","803 E 120TH ST","803","E","120TH","ST","535503",,"41.676218563","-87.6032132","
,  
(41.67621856342034, -87.60321320012437)"
"7160130","2024-05-07T15:56:27.000","2024-05-07T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","REAR OF PROPERTY / THREE STORY WOODEN PORCH - RUSTING AND OR MISSING HARDWARE. JOIST HANGER, NAILS, SCREWS AND BASE PLATES RUSTING. LEDGER BOARD ANCHOR BOLTS RUSTING AND NOT STAGGARD. FIRST AND SECOND FLOOR HANDRAILS LOOSE WITH RUSTED OR MISSING SCREWS. UNABLE TO VERIFY FOOTINGS. PERMITS REQUIRED FOR ALL REPAIRS.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","447020","14330050","FAILED","N","COMPLAINT","CONSERVATION","5305 N GLENWOOD AVE","5305","N","GLENWOOD","AVE","197761",,"41.978238126","-87.664656689","
,  
(41.97823812605487, -87.66465668921326)"
"7159962","2024-05-07T13:04:47.000","2024-05-07T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","NORTH ELEVATION / SMALL WOOD PORCH / JOISTS - FASTENED WITH NAILS ONLY. STRINGERS - SCABBED WOOD BLOCKS. ALL RAILINGS - FASTENED WITH NAILS ONLY.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","14329968","FAILED","N","COMPLAINT","CONSERVATION","436 W 101ST ST","436","W","101ST","ST","494433",,"41.710780446","-87.635168929","
,  
(41.71078044571855, -87.63516892947564)"
"7159589","2024-05-07T11:04:04.000","2024-05-07T00:00:00.000","CN194029","OPEN",,"PROVIDE","EXTERIOR:W   :","NO PERMIT ON RECORD FOR ALLEY 6' FENCE / GATE . PER  SEC. 14A-4-404.7 IT IS UNLAWFUL TO ERECT A FENCE MORE THAN 5 FEET (1524 MM) IN HEIGHT WITHOUT FIRST OBTAINING A PERMIT FROM THE BUILDING OFFICIAL.","Provide","BL00904","14329856","FAILED","N","COMPLAINT","CONSERVATION","1010 N WESTERN AVE","1010","N","WESTERN","AVE","23248",,"41.899765377","-87.687094314","
,  
(41.89976537663601, -87.68709431385481)"
"7160149","2024-05-07T16:19:01.000","2024-05-07T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","INTERIOR:-1  :","ARRANGE FOR INSPECTION / UNABLE TO VERIFY INTERIOR CONDITIONS, DETECTORS AND OR OCCUPANCY. UNABLE TO VERIFY BASEMENT INTERIOR STAIRS CONDITIONS.","Arrange for inspection of premises. (13-12-100)","447020","14330053","FAILED","N","COMPLAINT","CONSERVATION","3716 N MAGNOLIA AVE","3716","N","MAGNOLIA","AVE","146700",,"41.94949122","-87.660594306","
,  
(41.94949122012787, -87.66059430555934)"
"7160381","2024-05-07T10:16:58.000","2024-05-07T00:00:00.000","PL157047","OPEN",,"STOP LEAKING WATER","INTERIOR:002 :","1ST, 2ND FLOORS/CEILINGS - HOLES IN VARIOUS ROOMS, CORRIDORS, AND STAIRWELLS; WATER LEAKING AT TIME OF INSPECTION; WATER STAINS THROUGHOUT; LOOSE, FALLING DRYWALL AND CEILING TILES, SOME TILES MISSING;","Stop leaking water.  (18-29-102.3)","BL01000","14262411","FAILED","N","PERIODIC","CONSERVATION","9201 S JUSTINE ST","9201","S","JUSTINE","ST","21510",,"41.726610979","-87.661439756","
,  
(41.72661097926374, -87.66143975611578)"
"7160539","2024-05-07T12:47:23.000","2024-05-07T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","EAST SILL - ERODED MORTAR JOINT.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","BL00831","14330279","FAILED","N","COMPLAINT","CONSERVATION","3847 S MICHIGAN AVE","3847","S","MICHIGAN","AVE","296627",,"41.824157287","-87.62293617","
,  
(41.824157286890674, -87.62293617006102)"
"7159958","2024-05-07T13:04:47.000","2024-05-07T00:00:00.000","CN073024","OPEN",,"REPAIR EXTERIOR DOOR FRAME","OTHER   :    :OTHER","BASEMENT / NEWLY INSTALLED REAR DOOR / INTERIOR CASING - MISSING.","Failed to maintain exterior door frames to exclude rain and wind from entering building and otherwise in sound condition and repair.  (13-196-550, 13-196-550(f), 13-196-641)","371335","14329968","FAILED","N","COMPLAINT","CONSERVATION","436 W 101ST ST","436","W","101ST","ST","494433",,"41.710780446","-87.635168929","
,  
(41.71078044571855, -87.63516892947564)"
"7160122","2024-05-07T15:47:10.000","2024-05-07T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","EXTERIOR:W   :","FRONT OF BUILDING / 1 STORY WOODEN STAIRS - LEANING, UNABLE TO VERIFY FOOTINGS. WORN AND WEATHERED TREADS AND RAILINGS WITH RUSTING NAILS THROUGH OUT.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","447020","14330048","FAILED","N","COMPLAINT","CONSERVATION","2955 N DAMEN AVE","2955","N","DAMEN","AVE","113778",,"41.935760901","-87.678084737","
,  
(41.935760900853346, -87.67808473749717)"
"7160255","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN106015","OPEN",,"REPAIR INTERIOR STAIR SYSTEM","INTERIOR:001 :","INTERIOR STAIRWELL - LOOSE TREADS FROM GRADE TO 1ST FLOOR","Failed to maintain interior stairway system in safe condition and sound repair. (13-196-570)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7159937","2024-05-07T09:23:17.000","2024-05-07T00:00:00.000","CN074014","OPEN",,"SERVICE WALK, PASSAGE, AREAWAY","OTHER   :    :OTHER","EAST SEVICE WALK - CRACKED AND SETTLED.","Failed to maintain exterior service walks, passage and areaways in clean, sanitary and safe condition.  (13-196-630, 13-196-641)","371335","14329963","FAILED","N","COMPLAINT","CONSERVATION","503 W 81ST ST","503","W","81ST","ST","23480",,"41.746985179","-87.636771613","
,  
(41.746985179406224, -87.63677161305118)"
"7159592","2024-05-07T11:04:04.000","2024-05-07T00:00:00.000","CN061024","OPEN",,"SUBMIT 2 COPY STRUCTURAL RPT","EXTERIOR:N   :","ALL ELEVATIONS - ORIGINAL MASONRY NOT FULLY LOAD BEARING ONTO RECENTLY  INSTALLED RECESSED CMU WALLS.PROVIDE CONDITIONS ASSESMENT REPORT OF ALL MASONRY ELEVATIONS PER SECTIONS (14X-1-1-4.1, 14X-1-104.2, 14X.1.104.3, 14X-1-104.4, 14A-4-411.1, 14A-4-412.1.1, 14A-6-603.5)  PLANS AND PERMITS ARE REQUIRED PER REPORT FOR REPAIRS/REBUILD . ALL WORK IS SUBJECT  TO FIELD INSPECTION AND APPROVAL (SEC 14A-4-401.1)","Failed to maintain building or structure in a structurally safe and stable condition.  The Building Commissioner requests submission of two (2) copies of a structural condition report prepared, signed and sealed by an Illinois licensed Architect or Structural Engineer, attesting to the structural conditions of the building or structure.  (13-196-030)","BL00904","14329856","FAILED","N","COMPLAINT","CONSERVATION","1010 N WESTERN AVE","1010","N","WESTERN","AVE","23248",,"41.899765377","-87.687094314","
,  
(41.89976537663601, -87.68709431385481)"
"7160251","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","PL164057","OPEN",,"REPAIR CATCH BASIN","EXTERIOR:N   :","CATCH BASIN - SINKING","Repair catch basin.  (18-29-102.3),  (18-29-1003.1 thru 1003.4)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7159836","2024-05-07T13:26:23.000","2024-05-07T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"1P ELEVATOR: SHORTEN HOIST CABLES","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","425425","10781035","FAILED","N","PERIODIC","ELEVATOR","1335 N ASTOR ST","1335","N","ASTOR","ST","4113",,"41.906847777","-87.627373158","
,  
(41.90684777724795, -87.6273731577584)"
"7160248","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","EXTERIOR:N   :","REAR PORCH - FOUNDATION STATUS UNKNOWN; STRINGERS INADEQUATELY SUPPORTED AT COLUMNS; GUARDRAILS AND LATTICEWORK USED IN LIEU OF HANDRAIL BETWEEN 1ST & 2ND FLOOR, SPINDLES AT GUARDRAIL SPACED 5 3/4"" - 6 3/4"" APART; SUPPORT MISSING UNDERNEATH WINDERS; LOOSE TREADS FROM GRADE TO 1ST FLOOR.  PERMIT REQUIRED TO REPAIR REAR PORCH.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
"7159935","2024-05-07T09:23:17.000","2024-05-07T00:00:00.000","CN067024","OPEN",,"REPAIR EAVES","OTHER   :    :OTHER","EAST ELEVATION / EAVE CAPPING - MISSING.","Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)","371335","14329963","FAILED","N","COMPLAINT","CONSERVATION","503 W 81ST ST","503","W","81ST","ST","23480",,"41.746985179","-87.636771613","
,  
(41.746985179406224, -87.63677161305118)"
"7159795","2024-05-07T11:33:25.000","2024-05-07T00:00:00.000","CN197019","OPEN",,"INSTALL SMOKE DETECTORS","OTHER   :    :OTHER","FRONT STAIRCASE - MISSING SMOKE DETECTOR.","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.","BL00831","14329902","FAILED","N","COMPLAINT","CONSERVATION","5725 S PEORIA ST","5725","S","PEORIA","ST","347306",,"41.789864147","-87.647327683","
,  
(41.78986414728711, -87.64732768294219)"
"7159832","2024-05-07T13:22:09.000","2024-05-07T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"BOTH ELEVATORS: PROVIDE CODE COMPLIANT PUSH/PULL MUSHROOM PIT STOP SWITCHES","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","425425","10781035","FAILED","N","PERIODIC","ELEVATOR","1335 N ASTOR ST","1335","N","ASTOR","ST","4113",,"41.906847777","-87.627373158","
,  
(41.90684777724795, -87.6273731577584)"
"7160123","2024-05-07T15:47:10.000","2024-05-07T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:E   :","REAR OF PROPERTY / WOODEN FENCE - LEANING POSTS AND RAILINGS WITH WEATHERED PICKETS. PERMITS REQUIRED FOR FENCES OVER 5FT.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","447020","14330048","FAILED","N","COMPLAINT","CONSERVATION","2955 N DAMEN AVE","2955","N","DAMEN","AVE","113778",,"41.935760901","-87.678084737","
,  
(41.935760900853346, -87.67808473749717)"
"7160247","2024-05-07T08:37:38.000","2024-05-07T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","EXTERIOR:W   :","WEST, SOUTH ELEVATIONS/WINDOWSILLS - WASHED OUT MORTAR","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","BL01000","14330173","FAILED","N","COMPLAINT","CONSERVATION","1302 W 98TH PL","1302","W","98TH","PL","487628",,"41.715095201","-87.655403893","
,  
(41.715095200524146, -87.65540389273048)"
