"id","fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","bd_blends","ng_fill_type_code","ng_psi","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","hydrogen_status_link","ng_vehicle_class","lpg_primary","e85_blender_pump","location"
"39201","E85","BP","3502 Rapids Dr",,"Racine","WI","53404",,"262-634-5801","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-8","42.75183","-87.82123","2023-11-09T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2010-12-31T00:00:00.000",,,,"false","(42.75183, -87.82123)"
"39683","E85","Thorntons #307","110 W Devon Ave",,"Wood Dale","IL","60191",,"630-616-0993","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.992697","-87.980521","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-05-01T00:00:00.000",,,,"false","(41.992697, -87.980521)"
"40340","E85","Shell - Palos Hills Mart","10300 S Harlem Ave",,"Palos Hills","IL","60465",,"708-598-2626","E",,"Public","24 hours daily","A Cash D M V Wright_Exp",,,,,,,,,,"200-9","41.703996","-87.798389","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-06-15T00:00:00.000",,,,"false","(41.703996, -87.798389)"
"40343","E85","Thorntons #309","28937 W Illinois Route 120",,"Lakemoor","IL","60051",,"815-344-1502","E",,"Public","24 hours daily","A Cash Checks D M V Voyager Wright_Exp",,,,,,,,,,"200-8","42.32785","-88.1976","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2010-09-15T00:00:00.000",,,,"true","(42.32785, -88.1976)"
"40794","ELEC","O'Hare Airport - Short Term Parking","10000 W O'Hare Ave","Located in row 2 on the first floor","Chicago","IL","60666",,"800-832-6352","E",,"Public - Credit card at all times","24 hours daily; pay lot","A D M V",,,,,"6",,,"Non-Networked",,"GPS","41.97850582311076","-87.90328000006105","2022-10-11T00:00:00.000","2023-02-14T09:54:11.000Z","P",,,"2011-02-11T00:00:00.000",,,,,"(41.97850582311076, -87.90328000006105)"
"40887","E85","Speedway #7765","7502 Cass St",,"Darien","IL","60561",,"630-810-0382","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.751649","-87.9741","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-08-01T00:00:00.000",,,,"false","(41.751649, -87.9741)"
"40888","E85","Speedway #5381","314 S State St",,"Lockport","IL","60441",,"815-838-3563","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.594741","-88.054419","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-08-12T00:00:00.000",,,,"false","(41.594741, -88.054419)"
"40890","E85","Speedway #7526","1691 E Commercial",,"Lowell","IN","46356",,"219-696-1324","E",,"Public","24 hours daily","A Cash D Debit M V Voyager Wright_Exp",,,,,,,,,,"200-8","41.29021","-87.40159","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-07-01T00:00:00.000",,,,"false","(41.29021, -87.40159)"
"41712","E85","Kwik Trip #686","943 SE Frontage Rd",,"Sturtevant","WI","53177",,"262-886-5441","E",,"Public","24 hours daily","A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp",,,,,,,,,,"200-9","42.724204","-87.952181","2023-05-03T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-12-15T00:00:00.000",,,,"false","(42.724204, -87.952181)"
"42089","CNG","Forest Preserve District of DuPage County","881 W St Charles Rd",,"Lombard","IL","60148",,,"E",,"Private - Government only",,,,"Q","3600",,,,,,,"200-9","41.890853","-88.039553","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","LG",,,"2009-02-15T00:00:00.000",,"MD",,,"(41.890853, -88.039553)"
"42615","E85","Speedway #7450","898 W Ogden Ave",,"Downers Grove","IL","60515",,"630-963-3177","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.809699","-88.007693","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-12-15T00:00:00.000",,,,"false","(41.809699, -88.007693)"
"42616","E85","Speedway #7613","12007 W 159th St",,"Homer Glen","IL","60491",,"708-301-7402","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.599763","-87.910865","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-12-22T00:00:00.000",,,,"true","(41.599763, -87.910865)"
"42656","ELEC","GATEWAY TECH ELKHORN 1","400 County Road H",,"Elkhorn","WI","53121",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.666735","-88.524261","2024-05-09T00:00:00.000","2024-05-08T19:41:05.000Z",,,,"2011-12-15T00:00:00.000",,,,,"(42.666735, -88.524261)"
"43358","ELEC","Great Escape Restaurant","9540 W Irving Park Rd","Irving Park Rd & 25th. Located in restaurant parking lot.","Schiller Park","IL","60176",,"847-671-7171","E",,"Public","Restaurant business hours; customer use only",,,,,,"3",,,"Non-Networked",,"200-9","41.955233","-87.865268","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2012-02-01T00:00:00.000",,,,,"(41.955233, -87.865268)"
"43623","LNG","Clean Energy - Lake Station Flying J #650","1401 Ripley St",,"Lake Station","IN","46405",,"866-809-4869","P","2023-11-03T00:00:00.000","PLANNED - not yet accessible (Public - Credit card at all times)","24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card","A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V Voyager Wright_Exp",,,,,,,,,,"200-9","41.586441","-87.239128","2023-12-13T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,,,"HD",,,"(41.586441, -87.239128)"
"43713","CNG","Clean N' Green","5050 W Pershing Rd",,"Cicero","IL","60804",,"800-331-3441","E",,"Public - Credit card at all times","24 hours daily","D FuelMan M Proprietor V Voyager Wright_Exp",,"Q","3600",,,,,,,"200-9","41.822729","-87.749999","2023-07-11T00:00:00.000","2024-04-02T09:10:10.000Z","P",,,"2012-04-15T00:00:00.000",,"HD",,,"(41.822729, -87.749999)"
"43890","LPG","AmeriGas","804 E Morthland Dr",,"Valparaiso","IN","46385",,"219-462-3187","E",,"Private - Fleet customers only","Contact AmeriGas to set up fueling arrangements",,,,,,,,,,,"GPS","41.45718959824364","-87.05092439983846","2023-09-14T00:00:00.000","2024-02-16T12:31:17.000Z","P",,,"2012-03-14T00:00:00.000",,,"false",,"(41.45718959824364, -87.05092439983846)"
"44851","CNG","Kwik Trip #686","943 SE Frontage Rd",,"Sturtevant","WI","53177",,"262-886-5441","E",,"Public","24 hours daily","A Cash Checks D EFS M V Voyager Wright_Exp",,"Q","3600",,,,,,,"200-9","42.724204","-87.952181","2023-05-03T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2012-05-21T00:00:00.000",,"HD",,,"(42.724204, -87.952181)"
"44854","E85","Thorntons #16","190 E Lake St",,"Bloomingdale","IL","60108",,"630-894-2546","E",,"Public","24 hours daily","A Cash D M V Voyager Wright_Exp",,,,,,,,,,"200-9","41.956904","-88.071053","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2011-11-29T00:00:00.000",,,,"true","(41.956904, -88.071053)"
"46231","LPG","Forest Preserve District of DuPage County","881 W St Charles Rd",,"Lombard","IL","60148",,,"E",,"Private - Government only",,,,,,,,,,,,"200-9","41.890853","-88.039553","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","LG",,,"2012-05-07T00:00:00.000",,,,,"(41.890853, -88.039553)"
"46797","ELEC","Arlington Nissan","1100 W Dundee Rd",,"Arlington Heights","IL","60004",,"847-590-6100","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-9","42.139843","-87.996655","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.139843, -87.996655)"
"46798","ELEC","Arlington Nissan","1100 W Dundee Rd",,"Arlington Heights","IL","60004",,"847-590-6100","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","42.139843","-87.996655","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.139843, -87.996655)"
"46802","ELEC","Hove Buick-Nissan","1405 N Kinzie",,"Bradley","IL","60915",,"815-932-8600","E",,"Private",,,,,,,"1",,,"Non-Networked",,"GPS","41.154031","-87.851483","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.154031, -87.851483)"
"46809","ELEC","Continental Nissan","5750 S La Grange Rd",,"Countryside","IL","60525",,"708-352-9200","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.78586","-87.8685","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.78586, -87.8685)"
"46810","ELEC","Continental Nissan","5750 S La Grange Rd",,"Countryside","IL","60525",,"708-352-9200","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","41.78586","-87.8685","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.78586, -87.8685)"
"46811","ELEC","Jim M'Lady Nissan","5656 Northwest Hwy",,"Crystal Lake","IL","60014",,,"E",,"Public - Call ahead","Dealership business hours; contact 815-459-2288 for more information",,,,,,"1",,,"Non-Networked",,"200-9","42.226647","-88.306745","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.226647, -88.306745)"
"46812","ELEC","Jim M'Lady Nissan","5656 Northwest Hwy",,"Crystal Lake","IL","60014",,,"E",,"Private",,,,,,,"1","2",,"Non-Networked",,"200-9","42.226647","-88.306745","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.226647, -88.306745)"
"46817","ELEC","Bill Kay's Nissan - Downers Grove","1601 Ogden Ave",,"Downers Grove","IL","60515",,"630-969-3200","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.807887","-88.024848","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.807887, -88.024848)"
"46818","ELEC","Bill Kay's Nissan - Downers Grove","1601 Ogden Ave",,"Downers Grove","IL","60515",,"630-969-3200","E",,"Private",,,,,,,"1","2",,"Non-Networked",,"200-9","41.807887","-88.024848","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.807887, -88.024848)"
"46819","ELEC","McGrath Nissan","945 E Chicago St",,"Elgin","IL","60120",,"847-888-2030","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","42.033769","-88.255193","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.033769, -88.255193)"
"46820","ELEC","McGrath Nissan","945 E Chicago St",,"Elgin","IL","60120",,"847-888-2030","E",,"Private",,,,,,,"1","2",,"Non-Networked",,"200-9","42.033769","-88.255193","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.033769, -88.255193)"
"46822","ELEC","The Autobarn Nissan","1012 Chicago Ave",,"Evanston","IL","60202",,"847-475-8200","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","42.03616","-87.680149","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.03616, -87.680149)"
"46825","ELEC","KANE COUNTY KANE COURTHOUSE","100 S 3rd St",,"Geneva","IL","60134",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.886523","-88.309239","2024-05-09T00:00:00.000","2024-05-08T19:25:59.000Z",,,,"2012-04-01T00:00:00.000",,,,,"(41.886523, -88.309239)"
"46826","ELEC","Glendale Nissan","484 North Ave",,"Glendale Heights","IL","60139",,"630-469-6100","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.904021","-88.068043","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.904021, -88.068043)"
"46827","ELEC","Glendale Nissan","484 North Ave",,"Glendale Heights","IL","60139",,"630-469-6100","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","41.904021","-88.068043","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.904021, -88.068043)"
"46832","ELEC","Gerald Nissan - North Aurora","213 Hansen Blvd",,"North Aurora","IL","60542",,"630-907-0800","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-8","41.79828","-88.37145","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.79828, -88.37145)"
"46833","ELEC","Gerald Nissan - North Aurora","213 Hansen Blvd",,"North Aurora","IL","60542",,"630-907-0800","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","41.79828","-88.37145","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.79828, -88.37145)"
"46837","ELEC","Nissan of St Charles","2535 E Main St",,"St. Charles","IL","60174",,"630-584-3900","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.920486","-88.284011","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.920486, -88.284011)"
"46838","ELEC","Nissan of St Charles","2535 E Main St",,"St. Charles","IL","60174",,"630-584-3900","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","41.920486","-88.284011","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.920486, -88.284011)"
"47133","ELEC","Martin Nissan","5240 Golf Rd",,"Skokie","IL","60077",,"847-965-3460","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-8","42.05569","-87.75808","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.05569, -87.75808)"
"47134","ELEC","Martin Nissan","5240 Golf Rd",,"Skokie","IL","60077",,"847-965-3460","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","42.05569","-87.75808","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.05569, -87.75808)"
"47135","ELEC","Nissan of South Holland","16269 Van Dam Rd",,"South Holland","IL","60473",,"708-333-2000","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.598505","-87.5824","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.598505, -87.5824)"
"47136","ELEC","Nissan of South Holland","16269 Van Dam Rd",,"South Holland","IL","60473",,"708-333-2000","E",,"Private",,,,,,,"1","2",,"Non-Networked",,"200-9","41.598505","-87.5824","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.598505, -87.5824)"
"47141","ELEC","Bob Rohrman Nissan","220 Verplank Rd",,"Burns Harbor","IN","46304",,"219-787-1777","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-8","41.60466","-87.111","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.60466, -87.111)"
"47142","ELEC","Bob Rohrman Nissan","220 Verplank Rd",,"Burns Harbor","IN","46304",,"219-787-1777","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","41.60466","-87.111","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.60466, -87.111)"
"47157","ELEC","Southlake Nissan","4201 E Lincoln Hwy",,"Merrillville","IN","46410",,"219-947-1600","E",,"Public - Call ahead","Dealership business hours",,,,,,"2",,,"Non-Networked",,"200-8","41.47017","-87.28437","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.47017, -87.28437)"
"47158","ELEC","Southlake Nissan","4201 E Lincoln Hwy",,"Merrillville","IN","46410",,"219-947-1600","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","41.47017","-87.28437","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.47017, -87.28437)"
"47161","ELEC","Napleton Nissan - Schererville","1301 Indianapolis Blvd",,"Schererville","IN","46375",,,"E",,"Public - Call ahead","Dealership business hours; contact 219-865-3800 for more information",,,,,,"1","2",,"Non-Networked",,"GPS","41.497662","-87.470113","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.497662, -87.470113)"
"47162","ELEC","Napleton Nissan - Schererville","1301 Indianapolis Blvd",,"Schererville","IN","46375",,,"E",,"Private",,,,,,,"1",,,"Non-Networked",,"GPS","41.497662","-87.470113","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.497662, -87.470113)"
"47195","ELEC","Woodfield Nissan","700 W Higgins Rd",,"Hoffman Estates","IL","60169",,"847-310-1900","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"GPS","42.050116","-88.097379","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.050116, -88.097379)"
"47196","ELEC","Woodfield Nissan","700 W Higgins Rd",,"Hoffman Estates","IL","60169",,"847-310-1900","E",,"Private",,,,,,,"1",,,"Non-Networked",,"GPS","42.050116","-88.097379","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.050116, -88.097379)"
"47197","ELEC","Thomas Nissan - Joilet","1421 N Larkin Ave",,"Joliet","IL","60435",,"815-741-5353","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.548858","-88.12682","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.548858, -88.12682)"
"47198","ELEC","Thomas Nissan - Joilet","1421 N Larkin Ave",,"Joliet","IL","60435",,"815-741-5353","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","41.548858","-88.12682","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.548858, -88.12682)"
"47199","ELEC","Liberty Nissan","920 S Milwaukee Ave",,"Libertyville","IL","60048",,"847-680-8000","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","42.271355","-87.949478","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.271355, -87.949478)"
"47200","ELEC","Liberty Nissan","920 S Milwaukee Ave",,"Libertyville","IL","60048",,"847-680-8000","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","42.271355","-87.949478","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.271355, -87.949478)"
"47205","ELEC","Hawkinson Nissan","5513 Miller Cir Dr",,"Matteson","IL","60443",,"708-720-4800","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.505031","-87.748285","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.505031, -87.748285)"
"47206","ELEC","Hawkinson Nissan","5513 Miller Cir Dr",,"Matteson","IL","60443",,"708-720-4800","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","41.505031","-87.748285","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.505031, -87.748285)"
"47209","ELEC","Al Piemonte Nissan","1600 W North Ave",,"Melrose Park","IL","60160",,"708-343-3800","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-8","41.90699","-87.85403","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.90699, -87.85403)"
"47210","ELEC","Al Piemonte Nissan","1600 W North Ave",,"Melrose Park","IL","60160",,"708-343-3800","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","41.90699","-87.85403","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.90699, -87.85403)"
"47213","ELEC","Gerald Nissan","1575 W Ogden Ave",,"Naperville","IL","60540",,"630-355-3337","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-8","41.76702","-88.18772","2024-02-12T00:00:00.000","2024-03-19T14:51:31.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.76702, -88.18772)"
"47214","ELEC","Gerald Nissan","1575 W Ogden Ave",,"Naperville","IL","60540",,"630-355-3337","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-8","41.76702","-88.18772","2024-02-12T00:00:00.000","2024-03-19T14:51:31.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.76702, -88.18772)"
"47215","ELEC","Star Nissan","5757 W Touhy Ave",,"Niles","IL","60714",,"847-647-1555","E",,"Public - Call ahead","Dealership business hours",,,,,,"1","1",,"Non-Networked",,"200-9","42.01155","-87.771151","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.01155, -87.771151)"
"47216","ELEC","Star Nissan","5757 W Touhy Ave",,"Niles","IL","60714",,"847-647-1555","E",,"Private",,,,,,,"1",,,"Non-Networked",,"200-9","42.01155","-87.771151","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(42.01155, -87.771151)"
"47217","ELEC","Kelly Nissan","4300 W 95th St",,"Oak Lawn","IL","60453",,"708-499-1000","E",,"Public - Call ahead","Dealership business hours",,,,,,"1",,,"Non-Networked",,"200-9","41.720728","-87.728594","2024-02-12T00:00:00.000","2024-02-12T09:25:05.000Z","P",,,"2012-01-31T00:00:00.000",,,,,"(41.720728, -87.728594)"
