"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"7a0cb4b197be5cf5deb7c50e91173de2cc314534","d4e172502a18df80190c19176a06c0d9344f71abdbe521e964ad99caae1c73860f3f1f7cc96e1dcac410fbe9aba385af639ef03c028b0453429bbfb67e78010b","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1537","10.76",,,"31","77","29.75","0","0","0","29.75","Prcard","Globe Taxi","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"ec183abaa7ff142f17ebcdafa1f3d4e611a9f494","f6d1b6c930d62f6d8cbbd8f86a593ff057408c82f764744a7a38ee63957a74b84eaeea80224ea3a0021ba1572323a282530b0659b5e1ce48d04939eacb504060","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","786","2.02","17031081500","17031330100","8","33","10","0","0","0","10","Cash","Chicago Independents","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)"
"1686a96446c079079e6b53574c3d4f78da6fcfdc","64b71bd4e488e9c5571cdfcca045e7cb7a4abb0931f17b9689b4049c2a71df3161c216d73fd2cb53ba148afc4bb00df5bcdc9790cd679e9000319c12e37217e3","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","954","0.41","17031081800","17031081700","8","8","8.5","0","0","1","9.5","Cash","Flash Cab","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"74ec66e70210fee0078aa53cb2f90c2282fca498","b2a007b1410c7208af92ef3a97b87c0af4c3e7b49c2b765a39fccd2f06b2f836ed410f8507081389b033082d814a0ee5598e1fa925facbc5c0d20e13b7bc0e5a","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","284","0.3",,,"8","8","9","2.22","0","0","11.22","Mobile","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"1f99d4a620dd942bfe2e98dc274214751258bc9c","8eca35a570101ad24c638f1f43eecce9d0cb7843e13a75f0af0c911c3e31ddec549c4808e216bcf31634542025c1e7de2442b92d5d7d73463c4e05fd959e47b4","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1004","5.31",,,"8","5","17","4.4","0","0.1","22","Credit Card","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"ae20c529b8423608f3f0bfcfa243100219f1241e","d3e38cf4471f5b65aa0c41a155252c395b7c8593ac6fb5741e0cac5f68831f4f418eebc0f19ea0acd5b398d6b376ec7cbb2dfa9b846af33a9d27146e2a009b4b","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","1","0.04",,,"27","27","40","0","0","0","40","Cash","5 Star Taxi","41.878914496","-87.70589713","POINT (-87.7058971305 41.8789144956)","41.878914496","-87.70589713","POINT (-87.7058971305 41.8789144956)"
"43dd2fec7bbaa6808d3f6ada656f5969b517c9ae","42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","639","1.41",,,"24","8","8.25","4","0","1","13.75","Credit Card","Patriot Taxi Dba Peace Taxi Associat","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"363810b6cfd667eace3ef3266ec553a546729ff5","847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","420","0.9","17031320100","17031320400","32","32","6.25","4","0","3","13.25","Credit Card","Taxi Affiliation Services","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.877406123","-87.621971652","POINT (-87.6219716519 41.8774061234)"
"7d27d382cf9f0c93d7d0bf60c14cf7ec523624a0","be7e1462a37397809dadade8e174ef3ccbc3073294df4a0c1786610d3fbbc2cd18543a46938764af03553b89897d23ee9f88307fd485162626822cd306c2fed5","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1236","2.83",,,"28","8","13","0","0","0","13","Cash","Blue Ribbon Taxi Association","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"f9445eed26da9a0eff247350df942616cb51e764","14275cab8bb64007379de40be92944817231f63047033992a1964ce85a4a5405085b87a804736c24ecd8a334baa315255c066e271d7f73dfb756a19a24a44d25","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","585","5.02",,,"28","6","35","2","0","0","37.5","Credit Card","Sun Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"327fa02e9cb1cc29e7898cf98830f6ade295f9e9","15ddbeeb791d41c7683b885617281c0b548544f189ee3630ea6205078abf793173f13acb37440222ebe2a7a3b701fdfca26b4a2d5d75921a3218ad63ab23aa3a","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1080","8.1",,,"56",,"22","7.8","0","16.5","46.3","Credit Card","Taxi Affiliation Services","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)",,,
"05729c04e16ca660907a57d29070d249408b7fcc","22b403ba1c4de25cb19049e9c08b6d1339a9eea3ec06f9bad7bca4f17a7ce1b237f980cc925abad84ec75963637c6c4c517ef5319e0db76ad7046e28f43ff9cf","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","883","4.28",,,"42","38","13.5","0","0","0","13.5","Prcard","Flash Cab","41.77887686","-87.594925439","POINT (-87.5949254391 41.7788768603)","41.812948939","-87.617859676","POINT (-87.6178596758 41.8129489392)"
"5bcabb19b28a7d07c1e114244476cba232dbfe78","171ec426eaf8f54c5acbb7e3fde8e0683bfa6042af0b00e428e650cd9bc909011a2517de5b32358b9cb9d9ad3d5a5b26bbb14a09f8b7f5c1c9a37fa22f26f7a7","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","463","3.29",,,"32","35","11","3","0","0.5","15","Credit Card","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.835117986","-87.618677767","POINT (-87.6186777673 41.8351179863)"
"8142f4b1547f4e4a683a80b5a6c7d0325ce09559","f75191fdf728d7ed7f4277ee1e39372c16658b87abc26a057a7e74b79dd5457cb375f859ea318a2aa47f19d24142bc3563cd5b8c0bfa633161570ec9b3686897","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","600","1.1","17031320100","17031320400","32","32","7.5","0","0","2","9.5","Cash","Chicago Independents","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.877406123","-87.621971652","POINT (-87.6219716519 41.8774061234)"
"f40c2cda1cea33c2265a34b2ce1eb454067ad8d2","3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","0","0",,,"24","24","3.25","0","0","11.25","14.5","Credit Card","Taxi Affiliation Services","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"23a321e48c465182b749d4e3d6fb901b39a28c36","c09f5ee2dc22a2a3c342dd27432eb0fe98506ef3698f5b2e066d6c56fd7da673e58d85db53894ac092f9eeae70bac42cbb470ffff8cedadee60cf639c49fc711","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","6","0",,,"3","3","40","0","0","0","40.5","Credit Card","Sun Taxi","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"52297b62f701559c614a0b281f4e0e0dda83d39d","b5f958b8508ba66e43f28559d6d54c66b9e7a7df9b45daa10b6f3d52a461503aff391464c9bc5195733f7d35d869f76ee49056bf79049b13ac8c1e87fe889f47","2023-12-31T23:45:00.000","2024-01-01T00:15:00.000","1703","18.29","17031980000","17031320100","76","32","46.25","10.15","0","4","60.9","Mobile","Chicago Independents","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"32747746b9fd2ac09476eabaac05c588f4f4cb83","e0e1f19080d131afa810280c286bc1f57e78b48fe55e992ac816f33602973ff890905d82df0bec55f791ff66f6f3d7d366281cdb4271de2f2d2acb047b743f32","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","358","0.61","17031081202","17031081500","8","8","5.75","0","0","1","6.75","Cash","Star North Taxi Management Llc","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"716d7a0a2a097facc3f0f63e326830ecdf923d0a","2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","649","2.57","17031833000","17031330100","28","33","10","1","0","1","12.5","Credit Card","City Service","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)"
"8b0c9521170736856d295320d66d98038acffb21","9d5308a039a77963ed44f4b4435abd45f28eb7c4eb76694b0c22d09934295caaad8148b755db8512520ddcbaa4ad0525a545167bf95695974204e7a3ba76f625","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","824","6.48",,,"37","66","18.5","0","0","0","18.5","Prcard","Flash Cab","41.80908443","-87.632424524","POINT (-87.6324245245 41.8090844303)","41.771848515","-87.695666342","POINT (-87.695666342 41.7718485152)"
"6f9899fa6b248a960572d5442018da559c192adb","90a7cf3946c408e70e8d64b08f2bc6819ae5de6159ecef3460c5287031148a66c4c0d4b6b6c53f13919fcb785db502dcd99c94fb60daa9ac6b338f01ed8c3a2b","2023-12-31T23:45:00.000","2024-01-01T00:15:00.000","940","5.02",,,"1","14","15.75","0","0","0","15.75","Cash","Flash Cab","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)","41.968069","-87.721559063","POINT (-87.7215590627 41.968069)"
"cb50d6951086242beccb8fe7d248cfad3fab3dd7","179f1a051e9e6d3fc0726628962faff68506086ee8df14091e91399452fada055453e421df026fcc4449a43ba54a357c364482e62a20420f836389bd2269b5ee","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1383","17.95",,,"28",,"43.75","11.06","0","0","55.31","Credit Card","Blue Ribbon Taxi Association","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)",,,
"45b165d46f064d1c685e5fa0ff222437970114f8","c1ffe6edab518145aedcfc816682cbfdcab6ecab156dc3d5b230407ef441db82ba5ad37bcea8436642d6a67a8f92e482dc4005c529ce8d2814d31a9681001bac","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","2","0","17031833000","17031833000","28","28","20","0","0","0","20.5","Credit Card","Flash Cab","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)"
"e9a66ddcc78cfd79f419165314cbe5ee380f16c3","8efe74ab61de459003dcedd85c637ce11bba19bac633cde9559a4895c98d7185ce0f7742dbd8b1938151fc3cdb89a3b4234bf80bf6368654831c79cf9685b3a9","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","390","0.09",,,,,"34.86","0","0","0","34.86","Cash","Flash Cab",,,,,,
"54b2e6aa52ea342d65be8a7ac93a82650e781319","4ae32e2eb244ce143800e0c40055e537cc50e3358a07ce1e877bf9f91aa6c10db986c727b9d4674705f8d124a18b05a68d07d1bc8d70e95e173f77c2c0437c22","2023-12-31T23:45:00.000","2024-01-01T00:45:00.000","4044","1.66",,,"32","8","26.25","0","0","0","26.25","Cash","City Service","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"cde7d22932829a7b19fb43bfd9a1d635c1e3f04e","52e8915b8a7b8851b341adb6797c3652a198b772561e9e9888d9963de61b796f60653ebdd06f44aa2fad304efb0a53160d6210b2a26fcc64b21932db0d658e32","2023-12-31T23:45:00.000","2024-01-01T00:15:00.000","1852","22.97","17031980000",,"76",,"55.5","10","0","35","101","Credit Card","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"ce61e0f21271970f7bf3006d489638d1c320a62f","f7782da531b08c6ce5a1e16a8c2998f6f4f7943f29ab53713949ec17f3b4d7f8b4cd8a84da2fe7c4b0a17f1fc3439e376d3bfec25d83652dfa4468342e25f6b1","2023-12-31T23:45:00.000","2024-01-01T00:45:00.000","3845","4.98",,,"32","6","31","0","0","0","31","Cash","Taxicab Insurance Agency Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"c6cb3aad561e0c407239333d535a4922540f9adc","bca79085da78d157007711d04c6e06f655ee5eafb1e5b654033c2f34fcea1d1fd230b48cff6ab67c598d1baa406d0689fd207404711267f2d56fdd93e3a0e6ec","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","839","7.17",,,"76","10","19.75","5.05","0","5","30.3","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.985015101","-87.804532006","POINT (-87.8045320063 41.9850151008)"
"5e3f05fac03791828973a9d5e273d756478e76a5","ae61536025042a43c682f2450eaa073da8c7a7f736aec5de1dde1d7e0e2c6be21402ea0d779c9b079b91c58fdccc9091ce99dbf01dbf8de1a81648a34c1f267b","2023-12-31T23:45:00.000","2024-01-01T00:30:00.000","1980","0",,,"8",,"43.75","2","0","7","52.75","Credit Card","Choice Taxi Association","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)",,,
"1adedef3b9733f6a1859137ce37d8c685ad36cea","7d2e7cdd59237335e96b9b1a897a5e48cb4df467e6c09242b1e9461256f36aa4f9ab9649279f19ab5c8ad32ad7eb683800a0fd566f3f4fbd48323bab81908955","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","121","0.45",,,"8","8","4.25","2","0","0","6.75","Credit Card","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"6b1b21ca32da77c68ee5d8816194ac27d9206082","38f6145c9a2b848dc1baa16fd91087e606b12bcb8757a9eb003dfab2c031fcaeb931c1ae6b486fab5f1c21037f33a187d1cb97080f4334a63f7ce0713d0f47b4","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","1260","2.8",,,"8","28","13","0","0","0","13","Credit Card","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"3d4ad7f2659a6f86fecfee4d4f3a8559716ca894","083b7260314e48be5e10a9191da36fb2c0974b91499a5445d8a895ce901d4458b2a95e4fda48ae1ab55dfac3302268fbf967709c30ef58135041ce5d7d844065","2023-12-31T23:45:00.000","2023-12-31T23:45:00.000","0","0",,,"28","28","3.25","0","0","0","3.25","Cash","Taxi Affiliation Services","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"5beed53a8f8bf37104223411fef93b1aa2df46e8","644680ecf5bbb5af6329b0c9d4595c39344cd6c50fababc6e2e17811d9cfe0d67ac4a8b828340bf260428913ffd4b8b82dfaa8e1e83da0e939723ee47ae034c9","2023-12-31T23:45:00.000","2024-01-01T00:00:00.000","552","0.56",,,"32","32","6.5","2","0","1","10","Credit Card","Sun Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"2997403f5ccda13f1314a0e314f99ff78aa2cd17","8abbb35e4243b2c590b027d424e6552a61356f54609f161ee910a3ea7435204298a60907247ed4a12c070e53455ba95d3a03424844a8bc1741806917679a7a60","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","915","6.28",,,"8","5","16.81","3.92","0","0","20.73","Mobile","Taxicab Insurance Agency Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"71b979039f90cbbce7f70da28d42700ed5b9edf9","8123ec5a70681a139fcd93fd477eec0ee05dda8298774835a80496c9e90fbb9443e5d116ba283712e1dec8fdaf9c8acb0f69a77dc20170984c5b380aa8ae3f96","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","45","0.06",,,"8","8","3.5","3","0","0","7","Credit Card","Globe Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"25673a4d3eec252bdb482b4460411e7b7f7f3af3","c531f081cad817a366cbae2254ce7a3bb370394b3b0f1399dfc8781333c3565ca188035bbff4d1d7652181b79712c103d01ab168cb6ca2580f2da4b324cb00a5","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","630","3.6",,,"32","8","11.75","2","0","0","14.25","Credit Card","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"e1968da25611d8cee47d5088502f9ab1c76877c8","56a1119c6ca57e39525cf06829f9ecff553cf4b5ac24821259d086c8ab30406ec45ae77335c646417897d2f4916479c3ed8b6313c2ccb9fb3fc248a4c3387800","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","4","0","17031081403","17031081403","8","8","15","0","0","0","15.5","Credit Card","Medallion Leasin","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"805e8aaf39b9409b159b26e670123e05f3c7c908","7f9a6d676afea5d94d661cacb40cefdd6b22f62663754236d997eb86e59a7ac8238eef593c6a4f9ed765cf644a7d1e64b946c935824fb5295bc604d6f0af8bb2","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","382","1.64",,,"3","4","7.25","0","0","0","7.25","Cash","Globe Taxi","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.975170943","-87.687515515","POINT (-87.6875155152 41.9751709433)"
"5df43fc02ee7bab30ad1fd0f0d503dbe93ef16f4","6b6dc04e7b06da4f1dc50dee727d9ef2d1c2df22a009b44ba04c006d6dc61a1dd90cf2bca0b3e86e383183d495d4e25681dd4dc5e65c952c9614cc1913f95767","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","218","0.51",,,"8","8","9","1.67","0","0","10.67","Mobile","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"6668969fdcb4e289f7c099f4042fc8ac31dbfc20","ee4f6cc4f34fd53727da7a1cf6fa1f33a4d4f02b4fd08529e6097647f2fff997d946756dcda2e43a90c496ce32dfd685b505bdc580a013759dccd839233f4f1e","2023-12-31T23:30:00.000","2024-01-01T00:45:00.000","5010","19.18",,,"56","77","63","0","0","5","68","Cash","Sun Taxi","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"857431e974f83ec3d4701b1ebbe640b92b57eaab","e0e1f19080d131afa810280c286bc1f57e78b48fe55e992ac816f33602973ff890905d82df0bec55f791ff66f6f3d7d366281cdb4271de2f2d2acb047b743f32","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","178","0.37",,,"8","8","4.25","0","0","1","5.25","Cash","Star North Taxi Management Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"a1383cbd5fab084a75d9a0c6302d33e3cb6104d3","b4ac2893286a7c3a55df851a3732ea65d7fb82e1da7a19f728a71651761babfd88544152301073319650be263fd4e1aabc072601e6f452daf22ceb764f8d70d5","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","475","0.45",,,"8","8","6","0","0","1","7","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"464648d7f0698fa7c8634bc378e1acba3e133ff1","ba00e9e869bec19b8a1fda607747c69673802b3a468e206af24177b03010903f9231c91fb51e4aed7d5bab4ce8d015445ef30c2e83b8a57d7438f824ce5bde84","2023-12-31T23:30:00.000","2024-01-01T00:00:00.000","1411","11.05",,,"76",,"30","0","0","6","36","Cash","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"0b122bac1143d0b09f69e4f73c26a8790a82274c","2130bc5fd239a4e3b304662424fb4cc7db0ca7abf78cc548f0ca8a6cee8fc3cb2e029cbd0db9a48b47c50cbb864ec1b70fd438dde4b789123292c8f4cbcf166f","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","1500","13.7",,,"76","7","34.25","0","0","5","39.25","Cash","Taxi Affiliation Services","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"f5a967dffe8f39f37445121d235a09fe2d2d922c","58a80cdb3c9c1a43c90bb9b1d4faa5da222f6b7cf92bc55bd4d0ab6293924f7516091832597425ff50cf147f0f60631bbf079aa4cbd467a437deae0324fbdb9a","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","360","0",,,"32","33","9","2.22","0","0","11.22","Mobile","5 Star Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"c1ceb076a92dd1b1467fcab50474243192e257f5","1f4ebbfdcaa03dba403f6f41c2434baa8cd6583b0fde7311dd977d7d9bc51eb46187b3daf6dfef2aacf267e31e99af2543047a8e743ddab23c7265e4f6d4b5e6","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","722","3.89",,,"22","8","10.64","5","0","0","15.64","Mobile","Star North Taxi Management Llc","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"232484ecaaf4922530d0cd7bee453b2d0e3b7af1","fb0ce19e30e712c77c57cfdb6ef729c2d2ad73225d9ec3b541ddab78f8a281a073a93fd94232bb4c2397cade115fb3727045daeb602fcefd00df53cf6da9d563","2023-12-31T23:30:00.000","2023-12-31T23:30:00.000","661","3.47",,,"8","6","12","2.5","0","0","15","Credit Card","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"cc3f3f6214a8b4ad9f15f472e0ea734b441728fa","599e7935e8f7321862152296420d8552c36d7fe97517f0bec1048c18ed7f2a434e06c55f5e16e5ec5d1da15f02eb49079258d610b196bd9eb0cf4183166878e4","2023-12-31T23:30:00.000","2023-12-31T23:45:00.000","776","4.3",,,"56","30","13.75","4.81","0","5","24.06","Credit Card","Flash Cab","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.839086906","-87.714003807","POINT (-87.714003807 41.8390869059)"
