"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2024-03-26T00:00:00.000","DODG","4D",,"BLK","EM9919","IN","10300 S. Doty","(773) 568-8495","2967221"
"2024-04-25T00:00:00.000","CHEV","LL","TK","RED","EK45178","IL","701 N. Sacramento","(773) 265-7605","7089396"
"2024-04-15T00:00:00.000","JEEP","LL",,"WHI","CWEISR1","IL","701 N. Sacramento","(773) 265-7605","7088693"
"2024-04-25T00:00:00.000","CHRY","4D",,"RED","DY77631","IL","10300 S. Doty","(773) 568-8495","2968499"
"2024-03-04T00:00:00.000","KIA","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","2965764"
"2024-04-13T00:00:00.000","MAZD","4D",,"BLU",,"IL","10300 S. Doty","(773) 568-8495","2968023"
"2024-04-25T00:00:00.000","CHRY","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7089401"
"2024-03-05T00:00:00.000","FORD","LL",,"BLK","BM44999","IL","10300 S. Doty","(773) 568-8495","2965776"
"2024-04-29T00:00:00.000","HYUN","4D",,"RED","236252","IL","701 N. Sacramento","(773) 265-7605","7089759"
"2024-03-28T00:00:00.000","DODG","2D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7087274"
"2024-04-04T00:00:00.000","HYUN","LL",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7087899"
"2024-03-31T00:00:00.000","CADI","4D",,"TAN","EC75539","IL","10300 S. Doty","(773) 568-8495","2967482"
"2024-05-02T00:00:00.000","BMW","2D",,"BLK","DS61055","IL","10300 S. Doty","(773) 568-8495","2968691"
"2024-04-27T00:00:00.000","FORD","LL",,"MAR",,"IL","701 N. Sacramento","(773) 265-7605","7089602"
"2024-05-08T00:00:00.000","HYUN","4D",,"GRY","S481726","IL","10300 S. Doty","(773) 568-8495","2968981"
"2024-04-17T00:00:00.000","CADI","LL",,"WHI","DS59631","IL","10300 S. Doty","(773) 568-8495","2968177"
"2024-02-17T00:00:00.000","NISS","LL",,"BLK","CV30188","IL","701 N. Sacramento","(773) 265-7605","7082776"
"2024-03-20T00:00:00.000","FORD","4D",,"GRY","DZ87615","IL","701 N. Sacramento","(773) 265-7605","7086409"
"2024-05-08T00:00:00.000","VOLK","4D",,"BLK","DR52990","IL","701 N. Sacramento","(773) 265-7605","7090329"
"2024-03-02T00:00:00.000","MERC","4D",,"SIL","DV36693","IL","10300 S. Doty","(773) 568-8495","2965623"
"2024-04-07T00:00:00.000","CHEV","LL","TK","DBL",,,"10300 S. Doty","(773) 568-8495","2967818"
"2024-05-08T00:00:00.000","TOYT","4D",,"BLK","CD56468","IL","701 N. Sacramento","(773) 265-7605","7090331"
"2024-03-12T00:00:00.000",,"UT",,"YEL",,"IL","10300 S. Doty","(773) 785-9752","1726047"
"2024-04-27T00:00:00.000","JEEP","LL",,"WHI","DL32228","IL","701 N. Sacramento","(773) 265-7605","7089604"
"2024-05-09T00:00:00.000","TOYT","4D",,"DBL","DW86512","IL","701 N. Sacramento","(773) 265-1846","1547407"
"2024-04-19T00:00:00.000","HYUN","4D",,"MAR","CFZ579","IN","400 E. Lower Wacker","(312) 744-7550","0301289"
"2024-03-19T00:00:00.000","HOND","4D",,"WHI","7167136","IL","400 E. Lower Wacker","(312) 744-7550","0299277"
"2024-04-17T00:00:00.000","CHRY","4D",,"SIL","AK42134","IL","701 N. Sacramento","(773) 265-7605","7088788"
"2024-03-21T00:00:00.000","CHEV","LL",,"WHI","DK47876","IL","10300 S. Doty","(773) 568-8495","2966852"
"2024-05-06T00:00:00.000","MAZD","4D",,"DGR","EL17842","IL","10300 S. Doty","(773) 568-8495","2968916"
"2024-03-28T00:00:00.000","BUIC","4D",,"GRY","OIC896","IA","701 N. Sacramento","(773) 265-1846","1547186"
"2024-02-24T00:00:00.000","DODG","LL",,"GRY","CV97665","IL","701 N. Sacramento","(773) 265-7605","7083505"
"2024-04-09T00:00:00.000","CHEV","LL",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2967869"
"2024-05-06T00:00:00.000","CHEV","LL","TK","SIL","DF77037","IL","10300 S. Doty","(773) 568-8495","2968917"
"2024-03-20T00:00:00.000","DODG","LL",,"RED",,"IL","10300 S. Doty","(773) 785-9752","1726095"
"2024-03-28T00:00:00.000","MITS","LL",,"BLK","EF53622","IL","701 N. Sacramento","(773) 265-7605","7087272"
"2024-03-09T00:00:00.000","DODG","4D",,"RED","008982A3","IL","701 N. Sacramento","(773) 265-7605","7085129"
"2024-03-06T00:00:00.000","HYUN","4D",,"BLU","A348996","IL","701 N. Sacramento","(773) 265-7605","7084817"
"2024-05-02T00:00:00.000","MERZ","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7089836"
"2024-05-02T00:00:00.000","FORD","VN",,"BLK","3676320B","IL","10300 S. Doty","(773) 568-8495","2968700"
"2024-05-08T00:00:00.000","KIA","LL",,"RED","CV47165","IL","701 N. Sacramento","(773) 265-7605","7090330"
"2024-05-02T00:00:00.000","DODG","4D",,"WHI",,,"10300 S. Doty","(773) 568-8495","2968703"
"2024-02-17T00:00:00.000","ACUR","4D",,"GRY","DE27616","IL","701 N. Sacramento","(773) 265-7605","7082777"
"2024-04-21T00:00:00.000","CHEV","VN",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968367"
"2024-05-06T00:00:00.000","CHEV","LL",,"BLU","EL19629","IL","400 E. Lower Wacker","(312) 744-7550","0302366"
"2024-04-21T00:00:00.000","DODG","LL",,"GRY","EP85136","IL","10300 S. Doty","(773) 568-8495","2968366"
"2024-04-21T00:00:00.000","MAZD","4D",,"SIL","837AB204","IL","10300 S. Doty","(773) 568-8495","2968368"
"2024-03-21T00:00:00.000","VOLK","4D",,"RED","EC41410","IL","10300 S. Doty","(773) 568-8495","2966853"
"2024-03-19T00:00:00.000","VOLK","4D",,"GRY","BW36161","IL","400 E. Lower Wacker","(312) 744-7550","0299283"
"2024-04-09T00:00:00.000","TOYT","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2967871"
"2024-02-24T00:00:00.000","CHEV","4D",,"TAN","DL53485","IL","701 N. Sacramento","(773) 265-7605","7083521"
"2024-04-05T00:00:00.000","VOLK","4D",,"BLK","CA44443","IL","701 N. Sacramento","(773) 265-7605","7087984"
"2024-04-23T00:00:00.000","JEEP","4D",,"SIL","ED30284","IL","701 N. Sacramento","(773) 265-7605","7089232"
"2024-04-09T00:00:00.000","CHRY","4D",,"WHI","ZV47668","IL","10300 S. Doty","(773) 568-8495","2967872"
"2024-05-06T00:00:00.000","DODG","LL",,"GRY","EA89722","IL","10300 S. Doty","(773) 568-8495","2968915"
"2024-02-17T00:00:00.000","JEEP","LL",,"BLK","AL61568","IL","701 N. Sacramento","(773) 265-7605","7082770"
"2024-05-02T00:00:00.000","FORD","2D",,"BLU",,,"10300 S. Doty","(773) 568-8495","2968702"
"2024-05-05T00:00:00.000","BMW","4D",,,"EG69477","IL","701 N. Sacramento","(773) 265-7605","7090156"
"2024-05-08T00:00:00.000","TOYT","4D","CAM","RED",,"IL","10300 S. Doty","(773) 568-8495","2968980"
"2024-03-21T00:00:00.000","HYUN","4D",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2966855"
"2024-04-05T00:00:00.000","JEEP","4D",,"GRY","CL83669","IL","701 N. Sacramento","(773) 265-7605","7087986"
"2024-03-20T00:00:00.000","NISS","4D",,"BLK","N603627","LA","10300 S. Doty","(773) 568-8495","2966761"
"2024-05-09T00:00:00.000","CHEV","4D",,"BLU",,,"10300 S. Doty","(773) 568-8495","2969020"
"2024-04-07T00:00:00.000","CHEV","PK",,"RED","760AB800","IL","10300 S. Doty","(773) 568-8495","2967822"
"2024-04-09T00:00:00.000","MAZD","4D",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2967873"
"2024-05-09T00:00:00.000","KIA","LL",,"RED",,,"10300 S. Doty","(773) 785-9752","1726334"
"2024-04-27T00:00:00.000","KIA","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7089607"
"2024-03-25T00:00:00.000","FORD","LL",,"DBL",,,"10300 S. Doty","(773) 568-8495","2967123"
"2024-05-02T00:00:00.000","MERZ","4D",,"GLD","BH96829","IL","10300 S. Doty","(773) 568-8495","2968706"
"2024-03-28T00:00:00.000","FORD","4D",,"WHI","ED68011","IL","701 N. Sacramento","(773) 265-7605","7087278"
"2024-05-01T00:00:00.000","CHEV","LL",,"SIL","3239245B","IL","10300 S. Doty","(773) 568-8495","2968699"
"2024-03-31T00:00:00.000","CHEV","LL",,"SIL","936RCN","IN","10300 S. Doty","(773) 568-8495","2967483"
"2024-03-20T00:00:00.000","AUDI","4D",,"WHI","DP33173","IL","10300 S. Doty","(773) 568-8495","2966759"
"2024-05-09T00:00:00.000","HYUN","4D",,"MAR","DJ38905","IL","701 N. Sacramento","(773) 265-7605","7090443"
"2024-02-26T00:00:00.000","INFI","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2965354"
"2024-03-21T00:00:00.000","HYUN","LL",,"WHI","DK68679","IL","10300 S. Doty","(773) 568-8495","2966856"
"2024-02-22T00:00:00.000","FORD","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7083407"
"2024-03-23T00:00:00.000","TOYT","4T",,"BLU","CA94937","IL","10300 S. Doty","(773) 568-8495","2967012"
"2024-03-23T00:00:00.000","FORD","2T",,"GRY","EE49034","IL","10300 S. Doty","(773) 568-8495","2967016"
